timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,rate,payment,pnl
2024-01-01T00:00:00+00:00,BTCUSDT,open,buy,0.11193036281932554,42437.1,4750.0,1.0,4750.0,1.9000000000000001,,,
2024-01-01T00:00:00+00:00,ETHUSDT,open,buy,1.6739976100680758,2289.92,3833.3206072470884,1.0,3833.3206072470884,1.5333282428988355,,,
2024-01-01T00:00:00+00:00,BTCUSDT,funding,,,,4750.0,,,,0.00037409,1.7769275,
2024-01-01T00:00:00+00:00,ETHUSDT,funding,,,,3833.3206072470884,,,,0.00027858,1.067886454766894,
2024-01-01T00:20:00+00:00,SOLUSDT,open,sell,11.630256784760805,102.291,1189.6705967699675,1.0,1189.6705967699675,0.475868238707987,,,
2024-01-01T08:00:00+00:00,BTCUSDT,funding,,,,4756.469574970957,,,,0.00027213,1.2943780654368464,
2024-01-01T08:00:00+00:00,ETHUSDT,funding,,,,3827.1100761137354,,,,0.00031096,1.1900781492683272,
2024-01-01T08:00:00+00:00,SOLUSDT,funding,,,,1194.2878087135175,,,,0.00032989,-0.3939836052165023,
2024-01-01T16:00:00+00:00,BTCUSDT,funding,,,,4790.641914739696,,,,0.00033601,1.6097035897716854,
2024-01-01T16:00:00+00:00,ETHUSDT,funding,,,,3875.2207674270917,,,,0.00043011,1.6667712042780662,
2024-01-01T16:00:00+00:00,SOLUSDT,funding,,,,1234.8192536084089,,,,0.00051477,-0.6356479071800006,
2024-01-02T00:00:00+00:00,BTCUSDT,funding,,,,4963.104217771714,,,,0.00065846,3.268005603233963,
2024-01-02T00:00:00+00:00,ETHUSDT,funding,,,,3936.7234396209933,,,,0.00053505,2.1063438763692126,
2024-01-02T00:00:00+00:00,SOLUSDT,funding,,,,1273.0013866327788,,,,0.00057513,-0.73214128749411,
2024-01-02T08:00:00+00:00,BTCUSDT,funding,,,,5089.630299902679,,,,0.00035179,1.7904810432027636,
2024-01-02T08:00:00+00:00,ETHUSDT,funding,,,,4002.093046294151,,,,0.0005124,2.050672476921123,
2024-01-02T08:00:00+00:00,SOLUSDT,funding,,,,1330.4781156630665,,,,0.00046798,-0.6226371485680019,
2024-01-02T16:00:00+00:00,BTCUSDT,funding,,,,5069.247780833281,,,,0.0005373,2.7237068326417218,
2024-01-02T16:00:00+00:00,ETHUSDT,funding,,,,3948.4079429392687,,,,0.00063801,2.519123751674683,
2024-01-02T16:00:00+00:00,SOLUSDT,funding,,,,1275.850799545045,,,,0.00096801,-1.235036332467599,
2024-01-03T00:00:00+00:00,BTCUSDT,funding,,,,5035.590320733509,,,,0.00021159,1.065480555964003,
2024-01-03T00:00:00+00:00,ETHUSDT,funding,,,,3947.97270356065,,,,0.00028538,1.1266724501421383,
2024-01-03T00:00:00+00:00,SOLUSDT,funding,,,,1246.2634262846136,,,,0.00032289,-0.40240599771303887,
2024-01-03T08:00:00+00:00,BTCUSDT,funding,,,,5044.824575666104,,,,0.00017123,0.8638253120913069,
2024-01-03T08:00:00+00:00,ETHUSDT,funding,,,,3959.2554474525095,,,,0.00024384,0.96542484830682,
2024-01-03T08:00:00+00:00,SOLUSDT,funding,,,,1253.881244478632,,,,0.00013468,-0.16887272600638217,
2024-01-03T16:00:00+00:00,BTCUSDT,funding,,,,4867.235862016962,,,,0.0001,0.4867235862016962,
2024-01-03T16:00:00+00:00,ETHUSDT,funding,,,,3755.8479978531373,,,,0.0001,0.3755847997853137,
2024-01-03T16:00:00+00:00,SOLUSDT,funding,,,,1183.0064596322995,,,,0.0001,-0.11830064596322996,
2024-01-04T00:00:00+00:00,BTCUSDT,funding,,,,4794.279651531325,,,,0.0001,0.4794279651531325,
2024-01-04T00:00:00+00:00,ETHUSDT,funding,,,,3697.39200130956,,,,0.0001,0.369739200130956,
2024-01-04T00:00:00+00:00,SOLUSDT,funding,,,,1144.475418904387,,,,0.0001,-0.11444754189043871,
2024-01-04T08:00:00+00:00,BTCUSDT,funding,,,,4799.484413402423,,,,0.0001,0.47994844134024234,
2024-01-04T08:00:00+00:00,ETHUSDT,funding,,,,3725.213841588892,,,,0.0001,0.37252138415888925,
2024-01-04T08:00:00+00:00,SOLUSDT,funding,,,,1153.1864812361728,,,,0.0001,-0.11531864812361728,
2024-01-04T16:00:00+00:00,BTCUSDT,funding,,,,4925.047894413143,,,,0.0001,0.4925047894413143,
2024-01-04T16:00:00+00:00,ETHUSDT,funding,,,,3808.327822928771,,,,0.0001,0.38083278229287715,
2024-01-04T16:00:00+00:00,SOLUSDT,funding,,,,1197.6489529243136,,,,0.0001,-0.11976489529243137,
2024-01-05T08:00:00+00:00,BTCUSDT,funding,,,,4904.878043033101,,,,0.0001,0.4904878043033101,
2024-01-05T08:00:00+00:00,ETHUSDT,funding,,,,3775.216150201625,,,,0.0001,0.3775216150201625,
2024-01-05T08:00:00+00:00,SOLUSDT,funding,,,,1180.5757359642846,,,,0.0001,-0.11805757359642846,
2024-01-05T16:00:00+00:00,BTCUSDT,funding,,,,4873.123399101258,,,,0.0001,0.4873123399101258,
2024-01-05T16:00:00+00:00,ETHUSDT,funding,,,,3732.0437518379695,,,,0.0001,0.37320437518379695,
2024-01-05T16:00:00+00:00,SOLUSDT,funding,,,,1142.7425106434578,,,,0.0001,-0.11427425106434579,
2024-01-06T00:00:00+00:00,BTCUSDT,funding,,,,4939.710771942475,,,,0.0001,0.4939710771942475,
2024-01-06T00:00:00+00:00,ETHUSDT,funding,,,,3798.9534363123903,,,,0.0001,0.37989534363123906,
2024-01-06T00:00:00+00:00,SOLUSDT,funding,,,,1159.106281939616,,,,0.0001,-0.11591062819396161,
2024-01-06T08:00:00+00:00,BTCUSDT,funding,,,,4880.510803047334,,,,0.0001,0.48805108030473343,
2024-01-06T08:00:00+00:00,ETHUSDT,funding,,,,3735.74328655622,,,,0.0001,0.373574328655622,
2024-01-06T08:00:00+00:00,SOLUSDT,funding,,,,1095.1747603937858,,,,0.0001,-0.10951747603937859,
2024-01-06T16:00:00+00:00,BTCUSDT,funding,,,,4911.235687641239,,,,0.0001,0.4911235687641239,
2024-01-06T16:00:00+00:00,ETHUSDT,funding,,,,3761.1880502292547,,,,0.0001,0.3761188050229255,
2024-01-06T16:00:00+00:00,SOLUSDT,funding,,,,1107.3051182202914,,,,0.0001,-0.11073051182202914,
2024-01-07T00:00:00+00:00,BTCUSDT,funding,,,,4920.3468191747315,,,,0.0001,0.4920346819174732,
2024-01-07T00:00:00+00:00,ETHUSDT,funding,,,,3747.3106100417904,,,,0.0001,0.3747310610041791,
2024-01-07T00:00:00+00:00,SOLUSDT,funding,,,,1091.5461202769407,,,,0.0001,-0.10915461202769407,
2024-01-08T00:00:00+00:00,BTCUSDT,funding,,,,4916.518800766311,,,,0.0001,0.49165188007663113,
2024-01-08T00:00:00+00:00,ETHUSDT,funding,,,,3717.5469325347804,,,,0.0001,0.37175469325347804,
2024-01-08T00:00:00+00:00,SOLUSDT,funding,,,,1041.826772522088,,,,0.0001,-0.10418267725220881,
2024-01-08T08:00:00+00:00,BTCUSDT,funding,,,,4920.268467920759,,,,0.0001,0.49202684679207587,
2024-01-08T08:00:00+00:00,ETHUSDT,funding,,,,3722.70284517379,,,,0.0001,0.37227028451737904,
2024-01-08T08:00:00+00:00,SOLUSDT,funding,,,,1044.2807567036728,,,,0.0001,-0.10442807567036728,
2024-01-08T16:00:00+00:00,BTCUSDT,funding,,,,5045.5521230244285,,,,0.0001,0.5045552123024428,
2024-01-08T16:00:00+00:00,ETHUSDT,funding,,,,3809.7172409451287,,,,0.0001,0.3809717240945129,
