equity
9999.35246674032
10001.209989514624
10023.531714489884
10015.29673569755
10027.959892824763
10012.09792456968
10004.630423455988
10004.021301483055
9985.27834321782
9997.339684217819
9999.279220671793
9957.249049671795
9992.412625347566
10041.92285459412
10066.234095475906
10072.769941550338
10105.119505257288
10116.287460466807
10134.50743370355
10077.43773134675
10070.361507688553
10095.445087437689
