window,k,split_idx,train_start_ts,train_end_ts,val_start_ts,val_end_ts,val_len,msep
500,0.0,0,2024-12-03T12:30:00+00:00,2024-12-13T22:30:00+00:00,2024-12-14T04:00:00+00:00,2024-12-24T13:30:00+00:00,500,1.8804316253512844e-05
500,1e-07,0,2024-12-03T12:30:00+00:00,2024-12-13T22:30:00+00:00,2024-12-14T04:00:00+00:00,2024-12-24T13:30:00+00:00,500,1.880431625319876e-05
500,1e-06,0,2024-12-03T12:30:00+00:00,2024-12-13T22:30:00+00:00,2024-12-14T04:00:00+00:00,2024-12-24T13:30:00+00:00,500,1.880431625037205e-05
500,1e-05,0,2024-12-03T12:30:00+00:00,2024-12-13T22:30:00+00:00,2024-12-14T04:00:00+00:00,2024-12-24T13:30:00+00:00,500,1.8804316222104906e-05
500,0.0001,0,2024-12-03T12:30:00+00:00,2024-12-13T22:30:00+00:00,2024-12-14T04:00:00+00:00,2024-12-24T13:30:00+00:00,500,1.8804315939437794e-05
500,0.001,0,2024-12-03T12:30:00+00:00,2024-12-13T22:30:00+00:00,2024-12-14T04:00:00+00:00,2024-12-24T13:30:00+00:00,500,1.8804313113193266e-05
500,0.01,0,2024-12-03T12:30:00+00:00,2024-12-13T22:30:00+00:00,2024-12-14T04:00:00+00:00,2024-12-24T13:30:00+00:00,500,1.8804284893356574e-05
500,0.1,0,2024-12-03T12:30:00+00:00,2024-12-13T22:30:00+00:00,2024-12-14T04:00:00+00:00,2024-12-24T13:30:00+00:00,500,1.880400690401567e-05
500,1.0,0,2024-12-03T12:30:00+00:00,2024-12-13T22:30:00+00:00,2024-12-14T04:00:00+00:00,2024-12-24T13:30:00+00:00,500,1.880160142100066e-05
500,10.0,0,2024-12-03T12:30:00+00:00,2024-12-13T22:30:00+00:00,2024-12-14T04:00:00+00:00,2024-12-24T13:30:00+00:00,500,1.8793475873211002e-05
500,100.0,0,2024-12-03T12:30:00+00:00,2024-12-13T22:30:00+00:00,2024-12-14T04:00:00+00:00,2024-12-24T13:30:00+00:00,500,1.8759726527172385e-05
500,1000.0,0,2024-12-03T12:30:00+00:00,2024-12-13T22:30:00+00:00,2024-12-14T04:00:00+00:00,2024-12-24T13:30:00+00:00,500,1.8545023358112027e-05
500,10000.0,0,2024-12-03T12:30:00+00:00,2024-12-13T22:30:00+00:00,2024-12-14T04:00:00+00:00,2024-12-24T13:30:00+00:00,500,1.839472906381995e-05
500,0.0,1,2024-12-13T23:00:00+00:00,2024-12-24T08:30:00+00:00,2024-12-24T14:00:00+00:00,2025-01-03T23:30:00+00:00,500,1.0526427257256144e-05
500,1e-07,1,2024-12-13T23:00:00+00:00,2024-12-24T08:30:00+00:00,2024-12-24T14:00:00+00:00,2025-01-03T23:30:00+00:00,500,1.052642725537382e-05
