window,k,split_idx,train_start_ts,train_end_ts,val_start_ts,val_end_ts,val_len,msep
200,0.0,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T14:55:00+00:00,500,4.87803998476586e-06
200,1e-07,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T14:55:00+00:00,500,4.878039741733832e-06
200,1e-06,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T14:55:00+00:00,500,4.878037554446561e-06
200,1e-05,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T14:55:00+00:00,500,4.878015681660417e-06
200,0.0001,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T14:55:00+00:00,500,4.8777969624768574e-06
200,0.001,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T14:55:00+00:00,500,4.8756106381717785e-06
200,0.01,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T14:55:00+00:00,500,4.853833836556454e-06
200,0.1,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T14:55:00+00:00,500,4.6444086393439424e-06
200,1.0,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T14:55:00+00:00,500,3.1602490002910233e-06
200,10.0,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T14:55:00+00:00,500,5.851653205514655e-07
200,100.0,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T14:55:00+00:00,500,1.5149840716299298e-07
200,1000.0,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T14:55:00+00:00,500,1.2645640775602455e-07
200,10000.0,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T14:55:00+00:00,500,1.2452109509098275e-07
200,0.0,1,2025-05-18T11:26:00+00:00,2025-05-18T14:45:00+00:00,2025-05-18T14:56:00+00:00,2025-05-18T23:15:00+00:00,500,8.722022716279465e-06
200,1e-07,1,2025-05-18T11:26:00+00:00,2025-05-18T14:45:00+00:00,2025-05-18T14:56:00+00:00,2025-05-18T23:15:00+00:00,500,8.72202253728802e-06
200,1e-06,1,2025-05-18T11:26:00+00:00,2025-05-18T14:45:00+00:00,2025-05-18T14:56:00+00:00,2025-05-18T23:15:00+00:00,500,8.722020926365201e-06
200,1e-05,1,2025-05-18T11:26:00+00:00,2025-05-18T14:45:00+00:00,2025-05-18T14:56:00+00:00,2025-05-18T23:15:00+00:00,500,8.722004817164993e-06
200,0.0001,1,2025-05-18T11:26:00+00:00,2025-05-18T14:45:00+00:00,2025-05-18T14:56:00+00:00,2025-05-18T23:15:00+00:00,500,8.721843727922623e-06
200,0.001,1,2025-05-18T11:26:00+00:00,2025-05-18T14:45:00+00:00,2025-05-18T14:56:00+00:00,2025-05-18T23:15:00+00:00,500,8.720233111426568e-06
200,0.01,1,2025-05-18T11:26:00+00:00,2025-05-18T14:45:00+00:00,2025-05-18T14:56:00+00:00,2025-05-18T23:15:00+00:00,500,8.704154485664888e-06
200,0.1,1,2025-05-18T11:26:00+00:00,2025-05-18T14:45:00+00:00,2025-05-18T14:56:00+00:00,2025-05-18T23:15:00+00:00,500,8.546069996850949e-06
200,1.0,1,2025-05-18T11:26:00+00:00,2025-05-18T14:45:00+00:00,2025-05-18T14:56:00+00:00,2025-05-18T23:15:00+00:00,500,7.1935062337712894e-06
200,10.0,1,2025-05-18T11:26:00+00:00,2025-05-18T14:45:00+00:00,2025-05-18T14:56:00+00:00,2025-05-18T23:15:00+00:00,500,2.2521537355093766e-06
200,100.0,1,2025-05-18T11:26:00+00:00,2025-05-18T14:45:00+00:00,2025-05-18T14:56:00+00:00,2025-05-18T23:15:00+00:00,500,5.732349141498313e-07
200,1000.0,1,2025-05-18T11:26:00+00:00,2025-05-18T14:45:00+00:00,2025-05-18T14:56:00+00:00,2025-05-18T23:15:00+00:00,500,5.546041706484552e-07
