window,k,split_idx,train_start_ts,train_end_ts,val_start_ts,val_end_ts,val_len,msep
300,0.0,0,2024-06-09T08:00:00+00:00,2024-09-17T00:00:00+00:00,2024-09-20T16:00:00+00:00,2024-12-12T16:00:00+00:00,250,0.0002058174756392668
300,1e-07,0,2024-06-09T08:00:00+00:00,2024-09-17T00:00:00+00:00,2024-09-20T16:00:00+00:00,2024-12-12T16:00:00+00:00,250,0.00020581747545555864
300,1e-06,0,2024-06-09T08:00:00+00:00,2024-09-17T00:00:00+00:00,2024-09-20T16:00:00+00:00,2024-12-12T16:00:00+00:00,250,0.00020581747380218608
300,1e-05,0,2024-06-09T08:00:00+00:00,2024-09-17T00:00:00+00:00,2024-09-20T16:00:00+00:00,2024-12-12T16:00:00+00:00,250,0.00020581745726851863
300,0.0001,0,2024-06-09T08:00:00+00:00,2024-09-17T00:00:00+00:00,2024-09-20T16:00:00+00:00,2024-12-12T16:00:00+00:00,250,0.0002058172919377784
300,0.001,0,2024-06-09T08:00:00+00:00,2024-09-17T00:00:00+00:00,2024-09-20T16:00:00+00:00,2024-12-12T16:00:00+00:00,250,0.0002058156392234994
300,0.01,0,2024-06-09T08:00:00+00:00,2024-09-17T00:00:00+00:00,2024-09-20T16:00:00+00:00,2024-12-12T16:00:00+00:00,250,0.00020579917114882032
300,0.1,0,2024-06-09T08:00:00+00:00,2024-09-17T00:00:00+00:00,2024-09-20T16:00:00+00:00,2024-12-12T16:00:00+00:00,250,0.00020564016224309728
300,1.0,0,2024-06-09T08:00:00+00:00,2024-09-17T00:00:00+00:00,2024-09-20T16:00:00+00:00,2024-12-12T16:00:00+00:00,250,0.0002044496961077705
300,10.0,0,2024-06-09T08:00:00+00:00,2024-09-17T00:00:00+00:00,2024-09-20T16:00:00+00:00,2024-12-12T16:00:00+00:00,250,0.00020020148852648034
300,100.0,0,2024-06-09T08:00:00+00:00,2024-09-17T00:00:00+00:00,2024-09-20T16:00:00+00:00,2024-12-12T16:00:00+00:00,250,0.00018934003544652763
300,1000.0,0,2024-06-09T08:00:00+00:00,2024-09-17T00:00:00+00:00,2024-09-20T16:00:00+00:00,2024-12-12T16:00:00+00:00,250,0.00018198736058925227
300,10000.0,0,2024-06-09T08:00:00+00:00,2024-09-17T00:00:00+00:00,2024-09-20T16:00:00+00:00,2024-12-12T16:00:00+00:00,250,0.0001805566981219255
300,0.0,1,2024-08-31T16:00:00+00:00,2024-12-09T08:00:00+00:00,2024-12-13T00:00:00+00:00,2025-03-06T00:00:00+00:00,250,0.0002738227507415637
300,1e-07,1,2024-08-31T16:00:00+00:00,2024-12-09T08:00:00+00:00,2024-12-13T00:00:00+00:00,2025-03-06T00:00:00+00:00,250,0.00027382275064885705
300,1e-06,1,2024-08-31T16:00:00+00:00,2024-12-09T08:00:00+00:00,2024-12-13T00:00:00+00:00,2025-03-06T00:00:00+00:00,250,0.00027382274981449663
300,1e-05,1,2024-08-31T16:00:00+00:00,2024-12-09T08:00:00+00:00,2024-12-13T00:00:00+00:00,2025-03-06T00:00:00+00:00,250,0.0002738227414708964
300,0.0001,1,2024-08-31T16:00:00+00:00,2024-12-09T08:00:00+00:00,2024-12-13T00:00:00+00:00,2025-03-06T00:00:00+00:00,250,0.00027382265803528073
300,0.001,1,2024-08-31T16:00:00+00:00,2024-12-09T08:00:00+00:00,2024-12-13T00:00:00+00:00,2025-03-06T00:00:00+00:00,250,0.0002738218237177633
300,0.01,1,2024-08-31T16:00:00+00:00,2024-12-09T08:00:00+00:00,2024-12-13T00:00:00+00:00,2025-03-06T00:00:00+00:00,250,0.0002738134844043132
300,0.1,1,2024-08-31T16:00:00+00:00,2024-12-09T08:00:00+00:00,2024-12-13T00:00:00+00:00,2025-03-06T00:00:00+00:00,250,0.00027373047522828784
300,1.0,1,2024-08-31T16:00:00+00:00,2024-12-09T08:00:00+00:00,2024-12-13T00:00:00+00:00,2025-03-06T00:00:00+00:00,250,0.00027293672129426373
300,10.0,1,2024-08-31T16:00:00+00:00,2024-12-09T08:00:00+00:00,2024-12-13T00:00:00+00:00,2025-03-06T00:00:00+00:00,250,0.0002674194100108784
300,100.0,1,2024-08-31T16:00:00+00:00,2024-12-09T08:00:00+00:00,2024-12-13T00:00:00+00:00,2025-03-06T00:00:00+00:00,250,0.0002590496513814517
300,1000.0,1,2024-08-31T16:00:00+00:00,2024-12-09T08:00:00+00:00,2024-12-13T00:00:00+00:00,2025-03-06T00:00:00+00:00,250,0.0002622786262058554
300,10000.0,1,2024-08-31T16:00:00+00:00,2024-12-09T08:00:00+00:00,2024-12-13T00:00:00+00:00,2025-03-06T00:00:00+00:00,250,0.00026470852894802395
300,0.0,2,2024-11-23T00:00:00+00:00,2025-03-02T16:00:00+00:00,2025-03-06T08:00:00+00:00,2025-05-28T08:00:00+00:00,250,0.00026530185303171185
300,1e-07,2,2024-11-23T00:00:00+00:00,2025-03-02T16:00:00+00:00,2025-03-06T08:00:00+00:00,2025-05-28T08:00:00+00:00,250,0.0002653018525472385
300,1e-06,2,2024-11-23T00:00:00+00:00,2025-03-02T16:00:00+00:00,2025-03-06T08:00:00+00:00,2025-05-28T08:00:00+00:00,250,0.0002653018481869812
300,1e-05,2,2024-11-23T00:00:00+00:00,2025-03-02T16:00:00+00:00,2025-03-06T08:00:00+00:00,2025-05-28T08:00:00+00:00,250,0.0002653018045844524
300,0.0001,2,2024-11-23T00:00:00+00:00,2025-03-02T16:00:00+00:00,2025-03-06T08:00:00+00:00,2025-05-28T08:00:00+00:00,250,0.0002653013685635818
