window,k,split_idx,train_start_ts,train_end_ts,val_start_ts,val_end_ts,val_len,msep
500,0.0,0,2024-06-02T01:00:00+00:00,2024-06-22T20:00:00+00:00,2024-06-23T07:00:00+00:00,2024-07-14T02:00:00+00:00,500,3.825977131261181e-05
500,1e-07,0,2024-06-02T01:00:00+00:00,2024-06-22T20:00:00+00:00,2024-06-23T07:00:00+00:00,2024-07-14T02:00:00+00:00,500,3.8259771315655715e-05
500,1e-06,0,2024-06-02T01:00:00+00:00,2024-06-22T20:00:00+00:00,2024-06-23T07:00:00+00:00,2024-07-14T02:00:00+00:00,500,3.825977134305094e-05
500,1e-05,0,2024-06-02T01:00:00+00:00,2024-06-22T20:00:00+00:00,2024-06-23T07:00:00+00:00,2024-07-14T02:00:00+00:00,500,3.8259771617002946e-05
500,0.0001,0,2024-06-02T01:00:00+00:00,2024-06-22T20:00:00+00:00,2024-06-23T07:00:00+00:00,2024-07-14T02:00:00+00:00,500,3.8259774356498825e-05
500,0.001,0,2024-06-02T01:00:00+00:00,2024-06-22T20:00:00+00:00,2024-06-23T07:00:00+00:00,2024-07-14T02:00:00+00:00,500,3.825980174903821e-05
500,0.01,0,2024-06-02T01:00:00+00:00,2024-06-22T20:00:00+00:00,2024-06-23T07:00:00+00:00,2024-07-14T02:00:00+00:00,500,3.8260075432655385e-05
500,0.1,0,2024-06-02T01:00:00+00:00,2024-06-22T20:00:00+00:00,2024-06-23T07:00:00+00:00,2024-07-14T02:00:00+00:00,500,3.826278824411427e-05
500,1.0,0,2024-06-02T01:00:00+00:00,2024-06-22T20:00:00+00:00,2024-06-23T07:00:00+00:00,2024-07-14T02:00:00+00:00,500,3.828766217123251e-05
500,10.0,0,2024-06-02T01:00:00+00:00,2024-06-22T20:00:00+00:00,2024-06-23T07:00:00+00:00,2024-07-14T02:00:00+00:00,500,3.840677540195534e-05
500,100.0,0,2024-06-02T01:00:00+00:00,2024-06-22T20:00:00+00:00,2024-06-23T07:00:00+00:00,2024-07-14T02:00:00+00:00,500,3.83433685734493e-05
500,1000.0,0,2024-06-02T01:00:00+00:00,2024-06-22T20:00:00+00:00,2024-06-23T07:00:00+00:00,2024-07-14T02:00:00+00:00,500,3.833386057094107e-05
500,10000.0,0,2024-06-02T01:00:00+00:00,2024-06-22T20:00:00+00:00,2024-06-23T07:00:00+00:00,2024-07-14T02:00:00+00:00,500,3.845447871760508e-05
500,0.0,1,2024-06-22T21:00:00+00:00,2024-07-13T16:00:00+00:00,2024-07-14T03:00:00+00:00,2024-08-03T22:00:00+00:00,500,3.5128913127589295e-05
500,1e-07,1,2024-06-22T21:00:00+00:00,2024-07-13T16:00:00+00:00,2024-07-14T03:00:00+00:00,2024-08-03T22:00:00+00:00,500,3.512891312191976e-05
500,1e-06,1,2024-06-22T21:00:00+00:00,2024-07-13T16:00:00+00:00,2024-07-14T03:00:00+00:00,2024-08-03T22:00:00+00:00,500,3.512891307089383e-05
500,1e-05,1,2024-06-22T21:00:00+00:00,2024-07-13T16:00:00+00:00,2024-07-14T03:00:00+00:00,2024-08-03T22:00:00+00:00,500,3.5128912560635314e-05
500,0.0001,1,2024-06-22T21:00:00+00:00,2024-07-13T16:00:00+00:00,2024-07-14T03:00:00+00:00,2024-08-03T22:00:00+00:00,500,3.512890745812622e-05
500,0.001,1,2024-06-22T21:00:00+00:00,2024-07-13T16:00:00+00:00,2024-07-14T03:00:00+00:00,2024-08-03T22:00:00+00:00,500,3.512885644064291e-05
500,0.01,1,2024-06-22T21:00:00+00:00,2024-07-13T16:00:00+00:00,2024-07-14T03:00:00+00:00,2024-08-03T22:00:00+00:00,500,3.512834702489924e-05
