timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,pnl
2025-07-21T09:50:00+00:00,ETHUSDT,open,buy,1.1027636417666506,3768.94,4156.25,1,4156.25,1.6625,
2025-07-21T09:50:00+00:00,SOLUSDT,open,buy,13.804261193502242,191.2,2639.3747401976284,1,2639.3747401976284,1.0557498960790515,
2025-07-21T09:55:00+00:00,BTCUSDT,open,buy,0.03391501657989427,118680.1,4025.03755920351,1,4025.03755920351,1.6100150236814041,
2025-07-21T10:00:00+00:00,XRPUSDT,open,sell,347.0042493620826,3.54,1228.3950427417724,1,1228.3950427417724,0.49135801709670895,
2025-07-21T10:05:00+00:00,BNBUSDT,open,sell,2.0242501778775597,763.5,1545.5150108095168,1,1545.5150108095168,0.6182060043238067,
2025-07-28T09:45:00+00:00,ETHUSDT,close,sell,1.1027636417666506,3880.3355500000002,4279.092962394599,1,4156.25,1.7116371849578398,122.84296239459923
2025-07-28T09:45:00+00:00,SOLUSDT,close,sell,13.804261193502242,192.392265,2655.8330776694997,1,2639.3747401976284,1.0623332310678,16.458337471871232
2025-07-28T09:45:00+00:00,BTCUSDT,close,sell,0.03391501657989427,118771.25792999999,4028.1291819108487,1,4025.03755920351,1.6112516727643396,3.091622707338389
2025-07-28T09:45:00+00:00,XRPUSDT,close,buy,347.0042493620826,3.2466737099999996,1126.6095736621576,1,1228.3950427417724,0.45064382946486303,101.7854690796147
2025-07-28T09:45:00+00:00,BNBUSDT,close,buy,2.0242501778775597,857.977316,1736.7607345279112,1,1545.5150108095168,0.6947042938111645,-191.24572371839437
