timestamp,open,high,low,close,volume
2025-04-13T12:11:00.000000Z,1604.31,1605.1,1602.96,1605.01,2916.538
2025-04-13T12:12:00.000000Z,1605.01,1605.48,1604.44,1604.51,3577.208
2025-04-13T12:13:00.000000Z,1604.5,1605.4,1604.01,1604.74,2502.099
2025-04-13T12:14:00.000000Z,1604.73,1605.25,1604.56,1605.23,1308.51
2025-04-13T12:15:00.000000Z,1605.23,1605.24,1603.41,1604.91,1673.462
2025-04-13T12:16:00.000000Z,1604.91,1605.77,1603.44,1605.11,3111.556
2025-04-13T12:17:00.000000Z,1605.11,1606.55,1604.33,1606.33,3157.433
2025-04-13T12:18:00.000000Z,1606.33,1608.5,1606.06,1607.74,11515.903
2025-04-13T12:19:00.000000Z,1607.74,1607.75,1605.73,1605.92,2562.878
2025-04-13T12:20:00.000000Z,1605.93,1605.93,1602.56,1602.56,4112.157
2025-04-13T12:21:00.000000Z,1602.57,1603.91,1601.13,1601.13,3517.897
2025-04-13T12:22:00.000000Z,1601.13,1602.64,1600.33,1602.59,3233.284
2025-04-13T12:23:00.000000Z,1602.59,1603.35,1600.89,1601.28,1707.766
2025-04-13T12:24:00.000000Z,1601.28,1602.08,1600.16,1600.84,2257.834
2025-04-13T12:25:00.000000Z,1600.84,1602.38,1600.56,1601.76,4547.421
2025-04-13T12:26:00.000000Z,1601.76,1601.92,1600.48,1601.05,2679.118
2025-04-13T12:27:00.000000Z,1601.05,1602.76,1600.74,1602.55,3123.537
2025-04-13T12:28:00.000000Z,1602.56,1603.28,1601.0,1601.54,1648.38
2025-04-13T12:29:00.000000Z,1601.54,1602.27,1601.19,1601.83,3044.331
2025-04-13T12:30:00.000000Z,1601.82,1602.11,1600.61,1601.67,2139.5
2025-04-13T12:31:00.000000Z,1601.68,1603.36,1598.73,1603.35,5597.264
2025-04-13T12:32:00.000000Z,1603.35,1603.73,1602.14,1602.54,1791.448
2025-04-13T12:33:00.000000Z,1602.53,1602.53,1600.5,1601.63,2326.776
2025-04-13T12:34:00.000000Z,1601.61,1603.0,1601.39,1602.84,1880.696
2025-04-13T12:35:00.000000Z,1602.84,1604.18,1602.36,1604.18,1285.182
2025-04-13T12:36:00.000000Z,1604.18,1604.77,1603.73,1604.33,1160.007
2025-04-13T12:37:00.000000Z,1604.32,1604.5,1603.25,1603.9,1252.591
2025-04-13T12:38:00.000000Z,1603.9,1604.5,1603.23,1604.5,996.401
2025-04-13T12:39:00.000000Z,1604.5,1604.51,1603.16,1603.27,871.046
2025-04-13T12:40:00.000000Z,1603.27,1604.42,1603.01,1604.02,3042.186
2025-04-13T12:41:00.000000Z,1604.03,1605.48,1603.09,1605.01,5687.771
2025-04-13T12:42:00.000000Z,1605.0,1605.1,1604.03,1604.61,2259.868
2025-04-13T12:43:00.000000Z,1604.62,1604.62,1603.02,1604.09,3741.306
2025-04-13T12:44:00.000000Z,1604.09,1604.09,1601.78,1602.73,7672.621
2025-04-13T12:45:00.000000Z,1602.73,1603.44,1602.21,1603.44,1993.332
2025-04-13T12:46:00.000000Z,1603.44,1605.07,1603.33,1605.06,1418.486
2025-04-13T12:47:00.000000Z,1605.07,1605.07,1603.84,1604.18,933.754
2025-04-13T12:48:00.000000Z,1604.19,1604.19,1601.48,1601.48,5768.223
2025-04-13T12:49:00.000000Z,1601.49,1603.51,1601.22,1603.31,4083.104
