timestamp,rate
2025-04-13 16:00:00+00:00,-5.726e-05
2025-04-14 00:00:00+00:00,-4.86e-05
2025-04-14 08:00:00+00:00,0.0
2025-04-14 16:00:00+00:00,-0.00013678
2025-04-15 00:00:00+00:00,-9.005e-05
2025-04-15 08:00:00+00:00,0.0
2025-04-15 16:00:00.001000+00:00,0.0
2025-04-16 00:00:00+00:00,-0.00022781
2025-04-16 08:00:00+00:00,0.0
2025-04-16 16:00:00+00:00,0.0
2025-04-17 00:00:00.001000+00:00,0.0
2025-04-17 08:00:00+00:00,0.0
2025-04-17 16:00:00.001000+00:00,0.0
2025-04-18 00:00:00+00:00,0.0
2025-04-18 08:00:00+00:00,-0.00022317
2025-04-18 16:00:00+00:00,-5.807e-05
2025-04-19 00:00:00+00:00,0.0
2025-04-19 08:00:00+00:00,-0.000347
2025-04-19 16:00:00+00:00,-0.00041186
2025-04-20 00:00:00+00:00,0.0
2025-04-20 08:00:00+00:00,0.0
2025-04-20 16:00:00+00:00,0.0
2025-04-21 00:00:00+00:00,-0.00021758
2025-04-21 08:00:00.005000+00:00,0.0
2025-04-21 16:00:00.003000+00:00,0.0
2025-04-22 00:00:00.008000+00:00,-0.00023365
2025-04-22 08:00:00+00:00,-0.00010438
2025-04-22 16:00:00+00:00,0.0
2025-04-23 00:00:00+00:00,0.0
2025-04-23 08:00:00.002000+00:00,0.0
2025-04-23 16:00:00+00:00,0.0
2025-04-24 00:00:00+00:00,0.0
2025-04-24 08:00:00.001000+00:00,0.0
2025-04-24 16:00:00.001000+00:00,0.0
2025-04-25 00:00:00.007000+00:00,0.0
2025-04-25 08:00:00.002000+00:00,0.0
2025-04-25 16:00:00.003000+00:00,0.0
2025-04-26 00:00:00.002000+00:00,0.0
2025-04-26 08:00:00+00:00,-5.172e-05
2025-04-26 16:00:00.002000+00:00,0.0
2025-04-27 00:00:00.001000+00:00,0.0
2025-04-27 08:00:00+00:00,-7.247e-05
2025-04-27 16:00:00+00:00,-8.618e-05
2025-04-28 00:00:00.001000+00:00,0.0
2025-04-28 08:00:00.003000+00:00,0.0
2025-04-28 16:00:00.005000+00:00,0.0
2025-04-29 00:00:00+00:00,0.0
2025-04-29 08:00:00+00:00,0.0
2025-04-29 16:00:00.010000+00:00,-4.513e-05
2025-04-30 00:00:00.001000+00:00,-0.00022437
2025-04-30 08:00:00+00:00,0.0
2025-04-30 16:00:00.003000+00:00,-1.462e-05
2025-05-01 00:00:00+00:00,-0.0004973
2025-05-01 08:00:00+00:00,0.0
2025-05-01 16:00:00.001000+00:00,0.0
2025-05-02 00:00:00+00:00,-0.00020135
2025-05-02 08:00:00+00:00,0.0
2025-05-02 16:00:00.003000+00:00,0.0
2025-05-03 00:00:00+00:00,-6.36e-06
2025-05-03 08:00:00+00:00,0.0
2025-05-03 16:00:00+00:00,-3.504e-05
2025-05-04 00:00:00.001000+00:00,-1.702e-05
2025-05-04 08:00:00.001000+00:00,-3.106e-05
2025-05-04 16:00:00.002000+00:00,-0.00049565
2025-05-05 00:00:00+00:00,-0.0003023
2025-05-05 08:00:00+00:00,0.0
2025-05-05 16:00:00.006000+00:00,0.0
2025-05-06 00:00:00.002000+00:00,-1.939e-05
2025-05-06 08:00:00.005000+00:00,-0.00046111
2025-05-06 16:00:00+00:00,0.0
2025-05-07 00:00:00.002000+00:00,0.0
2025-05-07 08:00:00+00:00,0.0
2025-05-07 16:00:00.006000+00:00,0.0
2025-05-08 00:00:00+00:00,-6.247e-05
2025-05-08 08:00:00.001000+00:00,0.0
2025-05-08 16:00:00.002000+00:00,0.0
2025-05-09 00:00:00.001000+00:00,0.0
2025-05-09 08:00:00.006000+00:00,0.0
2025-05-09 16:00:00+00:00,0.0
2025-05-10 00:00:00.001000+00:00,0.0
2025-05-10 08:00:00+00:00,0.0
2025-05-10 16:00:00.001000+00:00,0.0
2025-05-11 00:00:00+00:00,0.0
2025-05-11 08:00:00.001000+00:00,2.903e-05
2025-05-11 16:00:00.001000+00:00,6.49e-06
2025-05-12 00:00:00.004000+00:00,0.0
2025-05-12 08:00:00+00:00,0.0
2025-05-12 16:00:00+00:00,6.043e-05
2025-05-13 00:00:00+00:00,0.0
2025-05-13 08:00:00.008000+00:00,0.0
2025-05-13 16:00:00.001000+00:00,0.0
2025-05-14 00:00:00.007000+00:00,5.012e-05
2025-05-14 08:00:00+00:00,0.0
2025-05-14 16:00:00.002000+00:00,0.0
2025-05-15 00:00:00+00:00,0.0
2025-05-15 08:00:00.003000+00:00,0.0
2025-05-15 16:00:00+00:00,0.0
2025-05-16 00:00:00.001000+00:00,0.0
2025-05-16 08:00:00+00:00,0.0
2025-05-16 16:00:00+00:00,0.0
2025-05-17 00:00:00+00:00,0.0
2025-05-17 08:00:00.001000+00:00,0.0
2025-05-17 16:00:00.004000+00:00,0.0
2025-05-18 00:00:00+00:00,0.0
2025-05-18 08:00:00+00:00,0.0
2025-05-18 16:00:00+00:00,0.0
2025-05-19 00:00:00+00:00,0.0
2025-05-19 08:00:00.006000+00:00,0.0
2025-05-19 16:00:00.010000+00:00,0.0
2025-05-20 00:00:00+00:00,0.0
2025-05-20 08:00:00.002000+00:00,0.0
2025-05-20 16:00:00+00:00,0.0
2025-05-21 00:00:00+00:00,0.0
2025-05-21 08:00:00.001000+00:00,0.0
2025-05-21 16:00:00.004000+00:00,0.0
2025-05-22 00:00:00.001000+00:00,0.0
2025-05-22 08:00:00+00:00,0.0
2025-05-22 16:00:00.002000+00:00,0.0
2025-05-23 00:00:00.006000+00:00,0.0
2025-05-23 08:00:00+00:00,0.0
2025-05-23 16:00:00.007000+00:00,0.0
2025-05-24 00:00:00.010000+00:00,0.0
2025-05-24 08:00:00+00:00,0.0
2025-05-24 16:00:00.003000+00:00,0.0
2025-05-25 00:00:00.004000+00:00,0.0
2025-05-25 08:00:00+00:00,0.0
2025-05-25 16:00:00+00:00,0.0
2025-05-26 00:00:00+00:00,0.0
2025-05-26 08:00:00+00:00,0.0
2025-05-26 16:00:00.002000+00:00,0.0
2025-05-27 00:00:00.003000+00:00,0.0
2025-05-27 08:00:00.001000+00:00,0.0
2025-05-27 16:00:00.005000+00:00,0.0
2025-05-28 00:00:00.002000+00:00,0.0
2025-05-28 08:00:00.003000+00:00,0.0
2025-05-28 16:00:00.002000+00:00,0.0
2025-05-29 00:00:00+00:00,0.0
2025-05-29 08:00:00.006000+00:00,0.0
