timestamp,open,high,low,close,volume
2025-07-12T22:45:00.000000Z,2935.47,2935.95,2933.82,2934.21,467.832
2025-07-12T22:46:00.000000Z,2934.2,2934.21,2932.39,2933.32,421.234
2025-07-12T22:47:00.000000Z,2933.31,2933.75,2932.81,2933.25,314.881
2025-07-12T22:48:00.000000Z,2933.25,2933.26,2930.5,2930.99,815.217
2025-07-12T22:49:00.000000Z,2930.98,2931.13,2929.58,2931.13,881.734
2025-07-12T22:50:00.000000Z,2931.14,2932.41,2930.85,2932.41,566.278
2025-07-12T22:51:00.000000Z,2932.41,2932.87,2931.99,2932.2,324.663
2025-07-12T22:52:00.000000Z,2932.2,2932.79,2932.2,2932.44,139.045
2025-07-12T22:53:00.000000Z,2932.44,2933.85,2932.37,2933.85,685.417
2025-07-12T22:54:00.000000Z,2933.85,2934.33,2932.65,2932.65,548.43
2025-07-12T22:55:00.000000Z,2932.65,2934.99,2932.65,2934.98,433.537
2025-07-12T22:56:00.000000Z,2934.98,2934.99,2934.17,2934.18,197.508
2025-07-12T22:57:00.000000Z,2934.17,2935.85,2934.17,2935.72,293.376
2025-07-12T22:58:00.000000Z,2935.72,2936.73,2935.12,2936.09,751.689
2025-07-12T22:59:00.000000Z,2936.08,2937.06,2936.08,2936.45,912.673
2025-07-12T23:00:00.000000Z,2936.46,2938.6,2936.45,2938.6,508.934
2025-07-12T23:01:00.000000Z,2938.59,2938.6,2937.53,2937.62,1020.407
2025-07-12T23:02:00.000000Z,2937.62,2937.72,2936.65,2936.81,833.195
2025-07-12T23:03:00.000000Z,2936.81,2936.81,2935.03,2935.05,586.732
2025-07-12T23:04:00.000000Z,2935.04,2935.18,2933.26,2933.42,705.748
2025-07-12T23:05:00.000000Z,2933.42,2933.99,2933.4,2933.41,288.496
2025-07-12T23:06:00.000000Z,2933.4,2934.46,2933.21,2934.08,344.531
2025-07-12T23:07:00.000000Z,2934.07,2934.08,2931.41,2931.85,1154.027
2025-07-12T23:08:00.000000Z,2931.86,2932.42,2931.79,2931.79,509.321
2025-07-12T23:09:00.000000Z,2931.79,2931.79,2928.92,2930.76,3268.989
2025-07-12T23:10:00.000000Z,2930.76,2931.77,2930.76,2930.89,528.192
2025-07-12T23:11:00.000000Z,2930.9,2932.21,2930.89,2931.8,459.553
2025-07-12T23:12:00.000000Z,2931.79,2931.79,2930.35,2930.36,564.628
2025-07-12T23:13:00.000000Z,2930.35,2930.74,2930.35,2930.62,403.197
2025-07-12T23:14:00.000000Z,2930.62,2932.07,2929.44,2931.9,1121.184
2025-07-12T23:15:00.000000Z,2931.9,2934.0,2931.89,2932.9,1539.56
2025-07-12T23:16:00.000000Z,2932.91,2933.74,2932.9,2933.74,426.187
2025-07-12T23:17:00.000000Z,2933.76,2938.33,2933.76,2937.26,2273.128
2025-07-12T23:18:00.000000Z,2937.26,2937.56,2936.43,2936.73,691.19
2025-07-12T23:19:00.000000Z,2936.73,2936.78,2935.36,2935.36,904.679
2025-07-12T23:20:00.000000Z,2935.37,2935.85,2935.22,2935.85,564.488
2025-07-12T23:21:00.000000Z,2935.84,2936.75,2935.71,2936.75,375.318
2025-07-12T23:22:00.000000Z,2936.76,2938.66,2936.76,2938.49,1071.773
2025-07-12T23:23:00.000000Z,2938.48,2938.49,2937.35,2937.78,938.98
2025-07-12T23:24:00.000000Z,2937.78,2937.78,2936.69,2936.69,786.899
2025-07-12T23:25:00.000000Z,2936.69,2936.69,2934.92,2934.93,409.536
2025-07-12T23:26:00.000000Z,2934.93,2936.1,2934.93,2935.18,245.45
2025-07-12T23:27:00.000000Z,2935.18,2936.36,2935.18,2936.13,266.023
2025-07-12T23:28:00.000000Z,2936.13,2936.19,2935.84,2936.19,182.727
2025-07-12T23:29:00.000000Z,2936.18,2936.19,2936.18,2936.18,99.063
2025-07-12T23:30:00.000000Z,2936.19,2937.36,2935.94,2936.3,497.565
2025-07-12T23:31:00.000000Z,2936.3,2937.0,2936.29,2937.0,313.157
2025-07-12T23:32:00.000000Z,2936.99,2937.96,2936.99,2937.95,505.247
2025-07-12T23:33:00.000000Z,2937.95,2937.96,2937.19,2937.19,585.948
2025-07-12T23:34:00.000000Z,2937.19,2937.65,2936.82,2937.65,573.256
2025-07-12T23:35:00.000000Z,2937.65,2938.0,2937.4,2938.0,348.241
2025-07-12T23:36:00.000000Z,2938.0,2938.3,2936.55,2936.56,834.097
2025-07-12T23:37:00.000000Z,2936.55,2937.26,2936.55,2937.25,216.071
2025-07-12T23:38:00.000000Z,2937.25,2937.25,2934.7,2934.7,523.775
2025-07-12T23:39:00.000000Z,2934.7,2934.73,2934.22,2934.55,527.277
2025-07-12T23:40:00.000000Z,2934.55,2935.3,2934.55,2934.86,568.336
2025-07-12T23:41:00.000000Z,2934.86,2935.0,2933.86,2933.87,434.72
2025-07-12T23:42:00.000000Z,2933.87,2934.4,2933.87,2934.01,289.756
2025-07-12T23:43:00.000000Z,2934.01,2934.02,2932.2,2932.51,1129.36
2025-07-12T23:44:00.000000Z,2932.51,2933.23,2932.51,2933.22,663.824
2025-07-12T23:45:00.000000Z,2933.22,2933.23,2932.71,2933.1,202.834
2025-07-12T23:46:00.000000Z,2933.1,2936.86,2933.09,2936.86,720.859
2025-07-12T23:47:00.000000Z,2936.75,2936.86,2935.76,2935.76,579.139
2025-07-12T23:48:00.000000Z,2935.76,2935.77,2934.96,2935.76,457.826
2025-07-12T23:49:00.000000Z,2935.76,2946.6,2935.75,2944.47,18849.516
2025-07-12T23:50:00.000000Z,2944.47,2947.0,2943.58,2944.23,6135.732
2025-07-12T23:51:00.000000Z,2944.24,2944.24,2942.5,2942.5,2049.544
2025-07-12T23:52:00.000000Z,2942.5,2943.09,2941.66,2942.16,1379.042
2025-07-12T23:53:00.000000Z,2942.16,2942.42,2940.75,2942.12,1188.397
2025-07-12T23:54:00.000000Z,2942.12,2942.56,2940.86,2942.56,1168.128
2025-07-12T23:55:00.000000Z,2942.55,2942.9,2940.83,2941.08,1265.153
2025-07-12T23:56:00.000000Z,2941.08,2941.09,2939.99,2940.14,715.436
2025-07-12T23:57:00.000000Z,2940.14,2940.14,2938.26,2939.43,1378.242
2025-07-12T23:58:00.000000Z,2939.44,2941.0,2939.43,2940.99,774.004
2025-07-12T23:59:00.000000Z,2940.99,2941.95,2940.17,2941.87,908.457
2025-07-13T00:00:00.000000Z,2941.88,2943.18,2941.0,2941.0,3136.507
2025-07-13T00:01:00.000000Z,2941.0,2941.0,2938.46,2940.29,3784.223
2025-07-13T00:02:00.000000Z,2940.28,2940.78,2939.56,2939.56,1489.991
2025-07-13T00:03:00.000000Z,2939.56,2939.56,2938.43,2939.03,841.997
2025-07-13T00:04:00.000000Z,2939.03,2939.04,2938.23,2938.23,738.636
2025-07-13T00:05:00.000000Z,2938.23,2939.39,2937.52,2939.19,1386.226
2025-07-13T00:06:00.000000Z,2939.19,2939.19,2936.81,2936.82,782.674
2025-07-13T00:07:00.000000Z,2936.81,2937.47,2934.88,2937.47,3916.27
2025-07-13T00:08:00.000000Z,2937.47,2937.47,2936.13,2936.4,1362.167
2025-07-13T00:09:00.000000Z,2936.39,2936.92,2935.97,2936.67,610.824
2025-07-13T00:10:00.000000Z,2936.67,2936.67,2936.44,2936.45,157.149
2025-07-13T00:11:00.000000Z,2936.45,2939.54,2936.45,2939.54,1468.745
2025-07-13T00:12:00.000000Z,2939.54,2939.54,2938.15,2938.15,968.009
2025-07-13T00:13:00.000000Z,2938.14,2940.48,2938.1,2940.42,1397.459
2025-07-13T00:14:00.000000Z,2940.41,2940.57,2939.72,2940.0,581.827
2025-07-13T00:15:00.000000Z,2940.0,2940.72,2938.86,2938.99,1410.622
2025-07-13T00:16:00.000000Z,2938.99,2939.8,2937.92,2939.05,1932.036
2025-07-13T00:17:00.000000Z,2939.05,2939.05,2938.01,2938.07,383.361
2025-07-13T00:18:00.000000Z,2938.06,2939.99,2937.54,2938.64,1830.589
2025-07-13T00:19:00.000000Z,2938.63,2939.86,2938.63,2939.85,473.313
2025-07-13T00:20:00.000000Z,2939.85,2942.71,2939.43,2942.69,1462.548
2025-07-13T00:21:00.000000Z,2942.69,2943.77,2941.79,2943.65,2246.093
2025-07-13T00:22:00.000000Z,2943.66,2945.99,2943.44,2944.85,2958.622
2025-07-13T00:23:00.000000Z,2944.84,2945.14,2943.49,2944.76,1653.962
2025-07-13T00:24:00.000000Z,2944.76,2945.05,2942.59,2943.13,1563.066
2025-07-13T00:25:00.000000Z,2943.14,2945.3,2943.13,2945.19,2029.941
2025-07-13T00:26:00.000000Z,2945.2,2946.3,2944.26,2945.0,2182.975
2025-07-13T00:27:00.000000Z,2944.99,2944.99,2943.92,2943.92,692.412
2025-07-13T00:28:00.000000Z,2943.92,2945.81,2943.63,2944.91,1968.688
2025-07-13T00:29:00.000000Z,2944.9,2945.7,2944.03,2945.2,1674.814
2025-07-13T00:30:00.000000Z,2945.2,2945.52,2943.25,2944.28,941.87
2025-07-13T00:31:00.000000Z,2944.28,2949.0,2944.28,2947.31,5995.517
