timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,pnl
2025-06-27T21:30:00+00:00,BTCUSDT,open,buy,0.038779200446363175,107177.3,4156.25,1,4156.25,1.6625,
2025-06-27T21:35:00+00:00,XRPUSDT,open,sell,660.4435782745304,2.1308,1407.2731765873693,1,1407.2731765873693,0.5629092706349478,
2025-06-27T21:35:00+00:00,BNBUSDT,open,sell,4.936073758452703,646.02,3188.8023694356148,1,3188.8023694356148,1.275520947774246,
2025-06-27T21:35:00+00:00,SOLUSDT,open,sell,6.833633820928548,142.59,974.4078465262018,1,974.4078465262018,0.38976313861048073,
2025-06-27T21:40:00+00:00,ETHUSDT,open,sell,0.4308379299052927,2420.53,1042.8561344736581,1,1042.8561344736581,0.4171424537894633,
2025-07-27T21:25:00+00:00,BTCUSDT,close,sell,0.038779200446363175,118887.32310000001,4610.355333026443,1,4156.25,1.8441421332105774,454.1053330264433
2025-07-27T21:25:00+00:00,XRPUSDT,close,buy,660.4435782745304,3.19955958,2113.1285779177533,1,1407.2731765873693,0.8452514311671013,-705.8554013303843
2025-07-27T21:25:00+00:00,BNBUSDT,close,buy,4.936073758452703,832.599705,4109.773555145962,1,3188.8023694356148,1.6439094220583848,-920.9711857103465
2025-07-27T21:25:00+00:00,SOLUSDT,close,buy,6.833633820928548,186.796022,1276.495613554113,1,974.4078465262018,0.5105982454216452,-302.0877670279114
2025-07-27T21:25:00+00:00,ETHUSDT,close,buy,0.4308379299052927,3824.136897,1647.5832243779294,1,1042.8561344736581,0.6590332897511718,-604.7270899042712
