timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,pnl
2025-07-21T10:00:00+00:00,XRPUSDT,open,sell,1174.0819209039548,3.54,4156.25,1,4156.25,1.6625,
2025-07-21T10:05:00+00:00,BTCUSDT,open,sell,0.03504426644182125,118600.0,4156.25,1,4156.25,1.6625,
2025-07-21T10:05:00+00:00,ETHUSDT,open,sell,0.4923694261285603,3767.8,1855.1495237671895,1,1855.1495237671895,0.7420598095068759,
2025-07-21T10:05:00+00:00,BNBUSDT,open,sell,2.1951480067580493,763.5,1675.9955031597706,1,1675.9955031597706,0.6703982012639083,
2025-07-21T10:05:00+00:00,SOLUSDT,open,sell,3.8321406325165612,191.15,732.5136819055407,1,732.5136819055407,0.2930054727622163,
2025-07-28T09:55:00+00:00,XRPUSDT,close,buy,1174.0819209039548,3.25227539,3818.4377371998585,1,4156.25,1.5273750948799434,337.8122628001414
2025-07-28T09:55:00+00:00,BTCUSDT,close,buy,0.03504426644182125,118952.27498,4168.595218259908,1,4156.25,1.6674380873039631,-12.345218259907321
2025-07-28T09:55:00+00:00,ETHUSDT,close,buy,0.4923694261285603,3891.7071619999997,1916.157622014348,1,1855.1495237671895,0.7664630488057392,-61.008098247158316
2025-07-28T09:55:00+00:00,BNBUSDT,close,buy,2.1951480067580493,855.586599,1878.1392174037485,1,1675.9955031597706,0.7512556869614995,-202.14371424397774
2025-07-28T09:55:00+00:00,SOLUSDT,close,buy,3.8321406325165612,192.997882,739.5950256018367,1,732.5136819055407,0.2958380102407347,-7.081343696295963
