timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,rate,payment,pnl
2025-07-27T08:10:00+00:00,BTCUSDT,open,sell,0.03520020393886577,118074.6,4156.25,1.0,4156.25,1.6625,,,
2025-07-27T08:10:00+00:00,XRPUSDT,open,sell,719.0984409138796,3.1835,2289.2498866493356,1.0,2289.2498866493356,0.9156999546597343,,,
2025-07-27T08:10:00+00:00,SOLUSDT,open,sell,9.799252622955152,187.01,1832.5582330188429,1.0,1832.5582330188429,0.7330232932075372,,,
2025-07-27T08:15:00+00:00,BNBUSDT,open,buy,2.736297724136691,797.02,2180.8840120914256,1.0,2180.8840120914256,0.8723536048365703,,,
2025-07-27T08:25:00+00:00,ETHUSDT,open,sell,0.35162772867416725,3767.47,1324.7469189480648,1.0,1324.7469189480648,0.5298987675792259,,,
2025-07-28T08:00:00+00:00,BTCUSDT,funding,,,,4185.814651288253,,,,0.0001,-0.4185814651288253,
2025-07-28T08:00:00+00:00,ETHUSDT,funding,,,,1367.9725156339803,,,,0.0001,-0.13679725156339803,
2025-07-28T08:00:00+00:00,XRPUSDT,funding,,,,2349.941795062467,,,,8.326e-05,-0.195656153856901,
2025-07-28T08:00:00+00:00,BNBUSDT,funding,,,,2343.0370152237656,,,,0.00010789,0.25279026357249207,
2025-07-28T08:00:00+00:00,SOLUSDT,funding,,,,1883.5143466582097,,,,0.0001,-0.18835143466582097,
2025-07-28T08:05:00+00:00,BTCUSDT,close,buy,0.03520020393886577,119031.89885999999,4189.947115102444,1.0,4156.25,1.6759788460409775,,,-33.697115102443036
2025-07-28T08:05:00+00:00,XRPUSDT,close,buy,719.0984409138796,3.27388187,2354.2433484532166,1.0,2289.2498866493356,0.9416973393812867,,,-64.99346180388085
2025-07-28T08:05:00+00:00,SOLUSDT,close,buy,9.799252622955152,192.837834,1889.66665062949,1.0,1832.5582330188429,0.755866660251796,,,-57.10841761064717
2025-07-28T08:05:00+00:00,BNBUSDT,close,sell,2.736297724136691,856.8428700000001,2344.5771951237507,1.0,2180.8840120914256,0.9378308780495003,,,163.69318303232535
2025-07-28T08:05:00+00:00,ETHUSDT,close,buy,0.35162772867416725,3900.339751,1371.467607701697,1.0,1324.7469189480648,0.5485870430806788,,,-46.720688753632224
