,timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,pnl,rate,payment
40,2025-07-04T15:35:00+00:00,SOLUSDT,open,buy,40.899795501022496,146.7,6000.0,10.0,600.0,2.4,,,
41,2025-07-04T16:02:00+00:00,ETHUSDT,close,buy,3.8514570061854396,2488.15,9583.002749940302,10.0,1000.0,3.833201099976121,416.9972500596975,,
42,2025-07-04T16:07:00+00:00,ETHUSDT,open,buy,4.009092622066848,2494.33,10000.0,10.0,1000.0,4.0,,,
43,2025-07-06T16:53:00+00:00,SOLUSDT,close,sell,40.899795501022496,152.65,6243.353783231084,10.0,600.0,2.497341513292434,243.35378323108455,,
44,2025-07-06T16:56:00+00:00,SOLUSDT,open,sell,39.362330249950794,152.43,6000.0,10.0,600.0,2.4,,,
45,2025-07-06T21:31:00+00:00,ETHUSDT,close,sell,4.009092622066848,2594.77,10402.673262960394,10.0,1000.0,4.161069305184157,402.6732629603944,,
46,2025-07-06T21:33:00+00:00,ETHUSDT,open,sell,3.866751735204841,2586.15,10000.0,10.0,1000.0,4.0,,,
47,2025-07-07T00:00:00+00:00,BTCUSDT,funding,,,,9975.398528299922,,,,,2.36e-05,-0.23541940526787816
48,2025-07-07T00:00:00+00:00,ETHUSDT,funding,,,,9936.585271542639,,,,,0.0001,-0.993658527154264
49,2025-07-07T00:00:00+00:00,XRPUSDT,funding,,,,5991.287512100676,,,,,0.0001,-0.5991287512100677
50,2025-07-07T00:00:00+00:00,BNBUSDT,funding,,,,6052.665206279665,,,,,0.0,-0.0
51,2025-07-07T00:00:00+00:00,SOLUSDT,funding,,,,5976.776225152529,,,,,0.0001,-0.5976776225152529
52,2025-07-07T13:57:00+00:00,XRPUSDT,close,buy,2640.1478482795033,2.3295,6150.224412567102,10.0,600.0,2.460089765026841,-150.22441256710303,,
53,2025-07-07T14:01:00+00:00,XRPUSDT,open,sell,2572.5678514770825,2.3323,6000.0,10.0,600.0,2.4,,,
54,2025-07-07T16:00:00+00:00,BTCUSDT,funding,,,,9896.757926455222,,,,,4.271e-05,-0.4226905310389026
55,2025-07-07T16:00:00+00:00,ETHUSDT,funding,,,,9794.752817895327,,,,,-3.011e-05,0.29492000734682833
56,2025-07-07T16:00:00+00:00,XRPUSDT,funding,,,,6023.153110663293,,,,,0.0001,-0.6023153110663293
57,2025-07-07T16:00:00+00:00,BNBUSDT,funding,,,,6012.595837897043,,,,,0.0,-0.0
58,2025-07-07T16:00:00+00:00,SOLUSDT,funding,,,,5942.92462113757,,,,,3.57e-05,-0.21216240897461125
59,2025-07-08T16:00:00+00:00,BTCUSDT,funding,,,,9893.603891621879,,,,,3.601e-05,-0.3562686761373039
60,2025-07-08T16:00:00+00:00,ETHUSDT,funding,,,,9914.69945672138,,,,,6.466e-05,-0.6410844668716044
61,2025-07-08T16:00:00+00:00,XRPUSDT,funding,,,,5879.86108133602,,,,,5.323e-05,-0.31298500535951634
62,2025-07-08T16:00:00+00:00,BNBUSDT,funding,,,,6006.206644760861,,,,,0.0,-0.0
63,2025-07-08T16:00:00+00:00,SOLUSDT,funding,,,,5895.68982483763,,,,,-7.41e-06,0.04368706160204684
64,2025-07-09T11:44:00+00:00,XRPUSDT,close,buy,2572.5678514770825,2.3811,6125.541311152081,10.0,600.0,2.4502165244608327,-125.5413111520815,,
65,2025-07-09T11:44:00+00:00,XRPUSDT,open,buy,2519.8437696862793,2.3811,6000.0,10.0,600.0,2.4,,,
66,2025-07-09T12:10:00+00:00,ETHUSDT,close,buy,3.866751735204841,2640.01,10208.263248458134,10.0,1000.0,4.0833052993832535,-208.26324845813323,,
67,2025-07-09T12:21:00+00:00,ETHUSDT,open,sell,3.769957210985655,2652.55,10000.0,10.0,1000.0,4.0,,,
68,2025-07-09T18:11:00+00:00,ETHUSDT,close,buy,3.769957210985655,2713.01,10227.931612976192,10.0,1000.0,4.091172645190477,-227.93161297619284,,
69,2025-07-09T18:18:00+00:00,ETHUSDT,open,sell,3.6920123313211866,2708.55,10000.0,10.0,1000.0,4.0,,,
70,2025-07-09T19:24:00+00:00,SOLUSDT,close,buy,39.362330249950794,155.72,6129.502066522337,10.0,600.0,2.451800826608935,-129.5020665223378,,
71,2025-07-09T19:24:00+00:00,SOLUSDT,open,buy,38.53069612124326,155.72,6000.0,10.0,600.0,2.4,,,
72,2025-07-09T19:50:00+00:00,BTCUSDT,close,buy,0.09142129951720412,111580.0,10200.788600129636,10.0,1000.0,4.080315440051854,-200.78860012963568,,
73,2025-07-09T19:50:00+00:00,ETHUSDT,close,buy,3.6920123313211866,2763.13,10201.51003304351,10.0,1000.0,4.080604013217404,-201.5100330435101,,
74,2025-07-09T19:55:00+00:00,BTCUSDT,open,sell,0.08964702380845657,111548.6,10000.0,10.0,1000.0,4.0,,,
75,2025-07-09T19:55:00+00:00,ETHUSDT,open,sell,3.6143228385445845,2766.77,10000.0,10.0,1000.0,4.0,,,
76,2025-07-09T20:02:00+00:00,BNBUSDT,close,buy,9.127418765972983,671.49,6128.970427163199,10.0,600.0,2.45158817086528,-128.97042716319822,,
77,2025-07-09T20:04:00+00:00,BNBUSDT,open,sell,8.952284324550147,670.22,6000.0,10.0,600.0,2.4,,,
78,2025-07-10T08:00:00+00:00,BTCUSDT,funding,,,,9965.369354702792,,,,,8.523e-05,-0.849348430101319
79,2025-07-10T08:00:00+00:00,ETHUSDT,funding,,,,10075.286344726883,,,,,2.808e-05,-0.28291404055993086
80,2025-07-10T08:00:00+00:00,XRPUSDT,funding,,,,6137.0795010709335,,,,,0.0001,0.6137079501070933
81,2025-07-10T08:00:00+00:00,BNBUSDT,funding,,,,6011.548446778669,,,,,0.0,-0.0
82,2025-07-10T08:00:00+00:00,SOLUSDT,funding,,,,6081.299768815824,,,,,2.127e-05,0.1293492460827126
83,2025-07-10T17:03:00+00:00,XRPUSDT,close,sell,2519.8437696862793,2.4818,6253.748267607408,10.0,600.0,2.5014993070429634,253.7482676074078,,
84,2025-07-10T17:09:00+00:00,ETHUSDT,close,buy,3.6143228385445845,2826.51,10215.919646374654,10.0,1000.0,4.0863678585498615,-215.91964637465432,,
85,2025-07-10T17:11:00+00:00,XRPUSDT,open,sell,2416.6263895601737,2.4828,6000.0,10.0,600.0,2.4,,,
86,2025-07-10T17:12:00+00:00,ETHUSDT,open,sell,3.5473823865369742,2818.98,10000.0,10.0,1000.0,4.0,,,
87,2025-07-10T21:16:00+00:00,BTCUSDT,close,buy,0.08964702380845657,113966.0,10216.712715354563,10.0,1000.0,4.086685086141825,-216.7127153545624,,
88,2025-07-10T21:17:00+00:00,SOLUSDT,close,sell,38.53069612124326,161.96,6240.431543796559,10.0,600.0,2.496172617518624,240.4315437965583,,
89,2025-07-10T21:19:00+00:00,XRPUSDT,close,buy,2416.6263895601737,2.5387,6135.089415176413,10.0,600.0,2.4540357660705654,-135.08941517641333,,
90,2025-07-10T21:21:00+00:00,BTCUSDT,open,sell,0.08648371900747825,115628.7,10000.0,10.0,1000.0,4.0,,,
91,2025-07-10T21:21:00+00:00,XRPUSDT,open,sell,2384.6428997257663,2.5161,6000.0,10.0,600.0,2.4,,,
92,2025-07-10T21:21:00+00:00,SOLUSDT,open,sell,36.970854642923165,162.29,6000.0,10.0,600.0,2.4,,,
93,2025-07-10T21:23:00+00:00,ETHUSDT,close,buy,3.5473823865369742,2904.65,10303.904249054622,10.0,1000.0,4.121561699621849,-303.9042490546228,,
94,2025-07-10T21:23:00+00:00,ETHUSDT,open,buy,3.4427555815674866,2904.65,10000.0,10.0,1000.0,4.0,,,
95,2025-07-10T21:26:00+00:00,BNBUSDT,close,buy,8.952284324550147,683.88,6122.288203873355,10.0,600.0,2.448915281549342,-122.28820387335473,,
96,2025-07-10T21:32:00+00:00,BNBUSDT,open,buy,8.795203682258608,682.19,6000.0,10.0,600.0,2.4,,,
97,2025-07-11T02:18:00+00:00,XRPUSDT,close,buy,2384.6428997257663,2.5726,6134.732323834506,10.0,600.0,2.4538929295338026,-134.7323238345063,,
98,2025-07-11T02:26:00+00:00,XRPUSDT,open,sell,2325.3110103476342,2.5803,6000.0,10.0,600.0,2.4,,,
99,2025-07-11T05:15:00+00:00,SOLUSDT,close,buy,36.970854642923165,165.57,6121.264403228788,10.0,600.0,2.4485057612915155,-121.26440322878803,,
100,2025-07-11T05:18:00+00:00,SOLUSDT,open,sell,36.22969627437956,165.61,6000.0,10.0,600.0,2.4,,,
101,2025-07-11T05:45:00+00:00,BTCUSDT,close,buy,0.08648371900747825,117968.4,10202.345957361797,10.0,1000.0,4.080938382944719,-202.34595736179662,,
102,2025-07-11T05:47:00+00:00,ETHUSDT,close,sell,3.4427555815674866,3026.3,10418.811216497685,10.0,1000.0,4.167524486599074,418.81121649768505,,
103,2025-07-11T05:50:00+00:00,BTCUSDT,open,sell,0.08464870364742799,118135.3,10000.0,10.0,1000.0,4.0,,,
104,2025-07-11T05:51:00+00:00,ETHUSDT,open,sell,3.3100307170850547,3021.12,10000.0,10.0,1000.0,4.0,,,
105,2025-07-11T10:18:00+00:00,XRPUSDT,close,buy,2325.3110103476342,2.63,6115.567957214278,10.0,600.0,2.4462271828857114,-115.5679572142776,,
106,2025-07-11T10:25:00+00:00,XRPUSDT,open,sell,2274.7090268036545,2.6377,6000.0,10.0,600.0,2.4,,,
107,2025-07-11T12:57:00+00:00,XRPUSDT,close,buy,2274.7090268036545,2.6925,6124.654054668839,10.0,600.0,2.449861621867536,-124.65405466883968,,
108,2025-07-11T13:00:00+00:00,XRPUSDT,open,sell,2232.392008036611,2.6877,5999.999999999999,10.0,599.9999999999999,2.4,,,
109,2025-07-11T13:49:00+00:00,XRPUSDT,close,buy,2232.392008036611,2.7476,6133.720281281392,10.0,599.9999999999999,2.453488112512557,-133.72028128139266,,
110,2025-07-11T13:55:00+00:00,XRPUSDT,open,sell,2169.354255549931,2.7658,6000.0,10.0,600.0,2.4,,,
111,2025-07-11T14:44:00+00:00,XRPUSDT,close,buy,2169.354255549931,2.8202,6118.0128715019155,10.0,600.0,2.447205148600766,-118.01287150191578,,
112,2025-07-11T14:45:00+00:00,XRPUSDT,open,sell,2135.611318739989,2.8095,5999.999999999999,10.0,599.9999999999999,2.4,,,
113,2025-07-11T15:23:00+00:00,XRPUSDT,close,buy,2135.611318739989,2.87,6129.20448478377,10.0,599.9999999999999,2.451681793913508,-129.20448478376983,,
114,2025-07-11T15:34:00+00:00,XRPUSDT,open,buy,2054.9352695390094,2.9198,5999.999999999999,10.0,599.9999999999999,2.4,,,
115,2025-07-11T15:46:00+00:00,XRPUSDT,close,sell,2054.9352695390094,2.8572,5871.361052126858,10.0,599.9999999999999,2.3485444208507436,-128.63894787314152,,
116,2025-07-11T15:53:00+00:00,XRPUSDT,open,sell,2104.9677238282347,2.8504,6000.0,10.0,600.0,2.4,,,
117,2025-07-11T16:06:00+00:00,XRPUSDT,close,buy,2104.9677238282347,2.7352,5757.507718214987,10.0,600.0,2.303003087285995,242.49228178501303,,
118,2025-07-11T16:09:00+00:00,XRPUSDT,open,buy,2190.3405979629833,2.7393,6000.0,10.0,600.0,2.4,,,
119,2025-07-11T19:53:00+00:00,XRPUSDT,close,sell,2190.3405979629833,2.8502,6242.908772314096,10.0,600.0,2.4971635089256385,242.90877231409485,,
120,2025-07-11T19:55:00+00:00,XRPUSDT,open,sell,2106.4457239151807,2.8484,6000.0,10.0,600.0,2.4,,,
121,2025-07-11T21:38:00+00:00,XRPUSDT,close,buy,2106.4457239151807,2.7299,5750.386181716052,10.0,600.0,2.300154472686421,249.6138182839481,,
122,2025-07-11T21:41:00+00:00,XRPUSDT,open,buy,2204.342554833021,2.7219,6000.0,10.0,600.0,2.4,,,
123,2025-07-11T22:27:00+00:00,XRPUSDT,close,sell,2204.342554833021,2.6677,5880.52463352805,10.0,600.0,2.35220985341122,-119.47536647195028,,
124,2025-07-11T22:29:00+00:00,XRPUSDT,open,buy,2232.059819203155,2.6881,6000.0,10.0,600.0,2.4,,,
125,2025-07-12T00:00:00+00:00,BTCUSDT,funding,,,,9949.498583403943,,,,,0.0001,-0.9949498583403944
126,2025-07-12T00:00:00+00:00,ETHUSDT,funding,,,,9787.827031034849,,,,,8.032e-05,-0.7861582671327191
127,2025-07-12T00:00:00+00:00,XRPUSDT,funding,,,,6090.621628659648,,,,,0.0001,0.6090621628659648
128,2025-07-12T00:00:00+00:00,BNBUSDT,funding,,,,6072.824286489101,,,,,0.0,0.0
129,2025-07-12T00:00:00+00:00,SOLUSDT,funding,,,,5898.91914739448,,,,,0.0001,-0.589891914739448
130,2025-07-12T01:29:00+00:00,XRPUSDT,close,sell,2232.059819203155,2.811,6274.320151780068,10.0,600.0,2.5097280607120274,274.32015178006776,,
131,2025-07-12T01:29:00+00:00,XRPUSDT,open,buy,2134.4717182497334,2.811,6000.0,10.0,600.0,2.4,,,
132,2025-07-12T13:11:00+00:00,BNBUSDT,close,sell,8.795203682258608,687.24,6044.415778595406,10.0,600.0,2.4177663114381622,44.41577859540557,,
133,2025-07-12T13:11:00+00:00,SOLUSDT,close,buy,36.22969627437956,159.5,5778.63655576354,10.0,600.0,2.311454622305416,221.36344423645963,,
134,2025-07-12T13:11:00+00:00,BTCUSDT,close,buy,0.08464870364742799,117417.5,9939.239160521876,10.0,1000.0,3.9756956642087506,60.76083947812406,,
135,2025-07-12T13:11:00+00:00,ETHUSDT,close,buy,3.3100307170850547,2937.22,9722.288422836564,10.0,1000.0,3.888915369134626,277.7115771634364,,
136,2025-07-12T13:11:00+00:00,XRPUSDT,close,sell,2134.4717182497334,2.7793,5932.337246531484,10.0,600.0,2.372934898612594,-67.6627534685162,,
