window,k,split_idx,train_start_ts,train_end_ts,val_start_ts,val_end_ts,val_len,msep
200,1e-06,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,5.634297020332524e-06
200,1e-05,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,5.63428650671448e-06
200,0.0001,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,5.634181372333346e-06
200,0.001,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,5.633130208503679e-06
200,0.01,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,5.622636542234107e-06
200,0.1,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,5.519471302243251e-06
200,1.0,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,4.642016592612654e-06
200,10.0,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,1.7158452692771705e-06
200,100.0,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,6.665655193452688e-07
200,1000.0,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,5.858923956147865e-07
200,10000.0,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,5.762037653068399e-07
200,1e-06,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,4.766755712974259e-06
200,1e-05,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,4.76675545643496e-06
200,0.0001,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,4.766752890944322e-06
200,0.001,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,4.766727226282142e-06
200,0.01,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,4.766469605787988e-06
200,0.1,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,4.763797696744488e-06
200,1.0,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,4.728983750980532e-06
200,10.0,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,4.1631015454427475e-06
200,100.0,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,1.8310529911722932e-06
200,1000.0,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,4.826344581423235e-07
200,10000.0,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,3.986962051204158e-07
200,1e-06,2,2023-12-18T19:46:00+00:00,2023-12-18T23:05:00+00:00,2023-12-18T23:16:00+00:00,2023-12-19T07:35:00+00:00,500,1.1520549903937409e-06
200,1e-05,2,2023-12-18T19:46:00+00:00,2023-12-18T23:05:00+00:00,2023-12-18T23:16:00+00:00,2023-12-19T07:35:00+00:00,500,1.1520512280803045e-06
200,0.0001,2,2023-12-18T19:46:00+00:00,2023-12-18T23:05:00+00:00,2023-12-18T23:16:00+00:00,2023-12-19T07:35:00+00:00,500,1.1520136063301628e-06
200,0.001,2,2023-12-18T19:46:00+00:00,2023-12-18T23:05:00+00:00,2023-12-18T23:16:00+00:00,2023-12-19T07:35:00+00:00,500,1.1516375272195425e-06
200,0.01,2,2023-12-18T19:46:00+00:00,2023-12-18T23:05:00+00:00,2023-12-18T23:16:00+00:00,2023-12-19T07:35:00+00:00,500,1.147890533348829e-06
200,0.1,2,2023-12-18T19:46:00+00:00,2023-12-18T23:05:00+00:00,2023-12-18T23:16:00+00:00,2023-12-19T07:35:00+00:00,500,1.1117595981127906e-06
200,1.0,2,2023-12-18T19:46:00+00:00,2023-12-18T23:05:00+00:00,2023-12-18T23:16:00+00:00,2023-12-19T07:35:00+00:00,500,8.524450324977241e-07
200,10.0,2,2023-12-18T19:46:00+00:00,2023-12-18T23:05:00+00:00,2023-12-18T23:16:00+00:00,2023-12-19T07:35:00+00:00,500,4.6252972990850845e-07
