window,k,split_idx,train_start_ts,train_end_ts,val_start_ts,val_end_ts,val_len,msep
100,1e-06,0,2020-02-24T00:00:00+00:00,2022-01-17T00:00:00+00:00,2022-04-04T00:00:00+00:00,2023-02-13T00:00:00+00:00,46,0.01900325250783858
100,1e-05,0,2020-02-24T00:00:00+00:00,2022-01-17T00:00:00+00:00,2022-04-04T00:00:00+00:00,2023-02-13T00:00:00+00:00,46,0.01900323232152981
100,0.0001,0,2020-02-24T00:00:00+00:00,2022-01-17T00:00:00+00:00,2022-04-04T00:00:00+00:00,2023-02-13T00:00:00+00:00,46,0.01900303046384078
100,0.001,0,2020-02-24T00:00:00+00:00,2022-01-17T00:00:00+00:00,2022-04-04T00:00:00+00:00,2023-02-13T00:00:00+00:00,46,0.019001012426615914
100,0.01,0,2020-02-24T00:00:00+00:00,2022-01-17T00:00:00+00:00,2022-04-04T00:00:00+00:00,2023-02-13T00:00:00+00:00,46,0.018980885852124627
100,0.1,0,2020-02-24T00:00:00+00:00,2022-01-17T00:00:00+00:00,2022-04-04T00:00:00+00:00,2023-02-13T00:00:00+00:00,46,0.018784836769071275
100,1.0,0,2020-02-24T00:00:00+00:00,2022-01-17T00:00:00+00:00,2022-04-04T00:00:00+00:00,2023-02-13T00:00:00+00:00,46,0.01722416427214252
100,10.0,0,2020-02-24T00:00:00+00:00,2022-01-17T00:00:00+00:00,2022-04-04T00:00:00+00:00,2023-02-13T00:00:00+00:00,46,0.012210328914441723
100,100.0,0,2020-02-24T00:00:00+00:00,2022-01-17T00:00:00+00:00,2022-04-04T00:00:00+00:00,2023-02-13T00:00:00+00:00,46,0.008262186242264814
100,1000.0,0,2020-02-24T00:00:00+00:00,2022-01-17T00:00:00+00:00,2022-04-04T00:00:00+00:00,2023-02-13T00:00:00+00:00,46,0.007512626174973737
100,10000.0,0,2020-02-24T00:00:00+00:00,2022-01-17T00:00:00+00:00,2022-04-04T00:00:00+00:00,2023-02-13T00:00:00+00:00,46,0.007488636687638803
100,1e-06,1,2021-01-11T00:00:00+00:00,2022-12-05T00:00:00+00:00,2023-02-20T00:00:00+00:00,2024-01-01T00:00:00+00:00,46,0.021507394206695535
100,1e-05,1,2021-01-11T00:00:00+00:00,2022-12-05T00:00:00+00:00,2023-02-20T00:00:00+00:00,2024-01-01T00:00:00+00:00,46,0.02150735665867784
100,0.0001,1,2021-01-11T00:00:00+00:00,2022-12-05T00:00:00+00:00,2023-02-20T00:00:00+00:00,2024-01-01T00:00:00+00:00,46,0.021506981201763715
100,0.001,1,2021-01-11T00:00:00+00:00,2022-12-05T00:00:00+00:00,2023-02-20T00:00:00+00:00,2024-01-01T00:00:00+00:00,46,0.02150322895694454
100,0.01,1,2021-01-11T00:00:00+00:00,2022-12-05T00:00:00+00:00,2023-02-20T00:00:00+00:00,2024-01-01T00:00:00+00:00,46,0.021465937063474737
100,0.1,1,2021-01-11T00:00:00+00:00,2022-12-05T00:00:00+00:00,2023-02-20T00:00:00+00:00,2024-01-01T00:00:00+00:00,46,0.021114346567996045
100,1.0,1,2021-01-11T00:00:00+00:00,2022-12-05T00:00:00+00:00,2023-02-20T00:00:00+00:00,2024-01-01T00:00:00+00:00,46,0.018803474155523796
100,10.0,1,2021-01-11T00:00:00+00:00,2022-12-05T00:00:00+00:00,2023-02-20T00:00:00+00:00,2024-01-01T00:00:00+00:00,46,0.012934272960954903
100,100.0,1,2021-01-11T00:00:00+00:00,2022-12-05T00:00:00+00:00,2023-02-20T00:00:00+00:00,2024-01-01T00:00:00+00:00,46,0.00755205437709694
100,1000.0,1,2021-01-11T00:00:00+00:00,2022-12-05T00:00:00+00:00,2023-02-20T00:00:00+00:00,2024-01-01T00:00:00+00:00,46,0.00484800447712199
100,10000.0,1,2021-01-11T00:00:00+00:00,2022-12-05T00:00:00+00:00,2023-02-20T00:00:00+00:00,2024-01-01T00:00:00+00:00,46,0.004274948909984221
