window,k,split_idx,train_start_ts,train_end_ts,val_start_ts,val_end_ts,val_len,msep
200,1e-06,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,7.045356522912974e-06
200,1e-05,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,7.04533319194565e-06
200,0.0001,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,7.04509988958288e-06
200,0.001,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,7.042767596731154e-06
200,0.01,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,7.0195175336726164e-06
200,0.1,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,6.794097039648475e-06
200,1.0,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,5.086827691505288e-06
200,10.0,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,1.3460041250187738e-06
200,100.0,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,5.098161886587979e-07
200,1000.0,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,4.6529289450426637e-07
200,10000.0,0,2023-12-18T03:06:00+00:00,2023-12-18T06:25:00+00:00,2023-12-18T06:36:00+00:00,2023-12-18T14:55:00+00:00,500,4.6310257220645753e-07
200,1e-06,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,1.0948565051898481e-05
200,1e-05,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,1.0948549840400304e-05
200,0.0001,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,1.0948397728099906e-05
200,0.001,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,1.094687687320326e-05
200,0.01,1,2023-12-18T11:26:00+00:00,2023-12-18T14:45:00+00:00,2023-12-18T14:56:00+00:00,2023-12-18T23:15:00+00:00,500,1.0931695083241907e-05
