equity
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
9999.942708087541
9999.900176121155
9999.818293992137
9999.733073960251
9999.725004062551
9999.607685253002
9999.589993340542
9999.658774838834
9999.786450666028
9999.957682574173
9999.850995773613
9999.868643515654
9999.931038778415
9999.981134325588
9999.91487137258
9999.772497386955
9999.991965962767
10000.123094414574
9999.938958622633
9999.889383970338
9999.939362931418
9999.487396236647
9999.748144437348
9998.172908872208
9997.841197121817
9997.910525521984
9997.88007442838
9998.649846072152
9998.00498883328
9997.363850530031
9996.658614681832
9996.434972696188
9995.327872696187
9995.215572696188
9995.884172696187
9996.285972696189
9995.960472696188
9996.192972696188
9998.326453567168
9999.063781183331
9999.35354080204
9999.627904778119
9999.126459472353
9998.752504318734
9999.190399650828
10001.458429808976
10001.258144056257
10000.753733720341
10001.50048413335
10001.796038887363
10001.562671938744
10003.364168399024
10005.09221929549
10003.304165015072
10002.140321127448
10003.368386558315
10003.395458560568
10002.015214672947
10001.939469336425
10000.042818302481
10000.100188975573
10000.171372675764
9999.436620194901
10000.960840092832
10000.558045509662
9999.27638018499
9999.803355200209
9999.341395485133
9999.10501985714
9997.880311341656
9998.688502826171
10001.34635169432
10001.970835340868
10001.304081311515
10001.638127282162
10002.517327282161
10004.303327282161
10000.019327282162
10001.23842728216
9998.41372728216
9996.469127282162
9996.847527282162
9998.009627282161
10001.11852728216
10000.751627282161
10001.470727282162
10001.72672728216
10000.62042728216
10001.11562728216
10003.67622728216
10004.267327282161
10002.65582728216
10002.68792728216
10003.423927282161
10002.716327282162
10002.805927282161
10002.71292728216
10005.88032728216
10006.176227282162
10005.357827282161
10006.241327282161
10007.060527282161
10008.06372728216
10003.46722728216
10003.62802728216
10003.528427282161
10001.92232728216
10004.84152728216
10004.59582728216
10002.88002728216
10002.67222728216
10001.693927282162
10000.08612728216
10002.22752728216
10003.10792728216
10002.21212728216
10001.90862728216
10000.75362728216
10000.23452728216
10001.24022728216
10000.14372728216
10000.51352728216
10000.541427282162
10001.72262728216
10001.09702728216
10001.540027282159
10001.79112728216
10001.90272728216
10001.93992728216
10003.15712728216
10003.87352728216
10003.87352728216
10001.931627282162
9999.27552728216
9999.14262728216
9999.757927282162
10000.084927282162
9999.05792728216
10000.53282728216
9999.067227282161
9997.35612728216
9997.838527282162
9997.53842728216
9998.555127282161
9998.76022728216
9999.51332728216
9998.054127282161
9999.260027282162
9998.69922728216
9997.64712728216
