timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,rate,payment,pnl
2025-07-13T16:15:00+00:00,BTCUSDT,open,sell,0.08417501332069585,118800.1,10000.0,10.0,1000.0,4.0,,,
2025-07-13T16:15:00+00:00,XRPUSDT,open,sell,2113.5691137100184,2.8388,6000.0,10.0,600.0,2.4,,,
2025-07-13T16:15:00+00:00,BNBUSDT,open,sell,8.668265480077437,692.18,6000.0,10.0,600.0,2.4,,,
2025-07-13T16:20:00+00:00,SOLUSDT,open,buy,37.02332469455757,162.06,6000.0,10.0,600.0,2.4,,,
2025-07-13T16:25:00+00:00,ETHUSDT,open,buy,3.3441013396469965,2990.34,10000.0,10.0,1000.0,4.0,,,
2025-07-14T00:00:00+00:00,BTCUSDT,funding,,,,10014.158237240541,,,,8.051e-05,-0.8062398796802359,
2025-07-14T00:00:00+00:00,ETHUSDT,funding,,,,9931.746891657804,,,,9.98e-06,0.09911883397874488,
2025-07-14T00:00:00+00:00,XRPUSDT,funding,,,,6004.0157813160495,,,,0.0001,-0.600401578131605,
2025-07-14T00:00:00+00:00,BNBUSDT,funding,,,,6004.3341327400385,,,,0.0,-0.0,
2025-07-14T00:00:00+00:00,SOLUSDT,funding,,,,5952.980377637912,,,,3.59e-05,0.21371199555720105,
2025-07-14T03:00:00+00:00,XRPUSDT,close,buy,2113.5691137100184,2.9002,6129.773143581795,10.0,600.0,2.451909257432718,,,-129.77314358179493
2025-07-14T03:20:00+00:00,XRPUSDT,open,sell,2055.428042889932,2.9191,6000.0,10.0,600.0,2.4,,,
2025-07-14T04:40:00+00:00,BTCUSDT,close,buy,0.08417501332069585,121199.2,10201.94427445768,10.0,1000.0,4.080777709783073,,,-201.94427445768068
2025-07-14T05:05:00+00:00,BTCUSDT,open,sell,0.08250505137177024,121204.7,10000.0,10.0,1000.0,4.0,,,
2025-07-14T07:30:00+00:00,BNBUSDT,close,buy,8.668265480077437,706.39,6123.176052471901,10.0,600.0,2.4492704209887606,,,-123.1760524719007
2025-07-14T08:00:00+00:00,BTCUSDT,funding,,,,10106.868793041855,,,,0.0001,-1.0106868793041854,
2025-07-14T08:00:00+00:00,ETHUSDT,funding,,,,10159.212664780593,,,,0.0001,1.0159212664780592,
2025-07-14T08:00:00+00:00,XRPUSDT,funding,,,,6059.607413243809,,,,0.0001,-0.6059607413243809,
2025-07-14T08:00:00+00:00,SOLUSDT,funding,,,,6170.677526841911,,,,0.0001,0.6170677526841911,
2025-07-14T08:20:00+00:00,BNBUSDT,open,sell,8.517041179894104,704.47,6000.0,10.0,600.0,2.4,,,
2025-07-14T08:40:00+00:00,XRPUSDT,close,buy,2055.428042889932,2.9874,6140.385735329382,10.0,600.0,2.456154294131753,,,-140.38573532938287
2025-07-14T09:00:00+00:00,XRPUSDT,open,sell,2014.6397152642535,2.9782,6000.0,10.0,600.0,2.4,,,
2025-07-14T16:00:00+00:00,BTCUSDT,funding,,,,9877.991530031426,,,,0.0001,-0.9877991530031427,
2025-07-14T16:00:00+00:00,ETHUSDT,funding,,,,10054.47541082285,,,,0.0001,1.005447541082285,
2025-07-14T16:00:00+00:00,XRPUSDT,funding,,,,5916.7953797595865,,,,0.0001,-0.5916795379759586,
2025-07-14T16:00:00+00:00,BNBUSDT,funding,,,,5892.600110721535,,,,0.0,-0.0,
2025-07-14T16:00:00+00:00,SOLUSDT,funding,,,,6054.054054054055,,,,0.0001,0.6054054054054056,
2025-07-15T02:25:00+00:00,XRPUSDT,close,buy,2014.6397152642535,2.8585,5758.847626082868,10.0,600.0,2.3035390504331477,,,241.15237391713188
2025-07-15T02:35:00+00:00,XRPUSDT,open,buy,2089.5730305774186,2.8714,6000.0,10.0,600.0,2.4,,,
2025-07-15T03:15:00+00:00,SOLUSDT,close,sell,37.02332469455757,158.37,5863.383931877083,10.0,600.0,2.3453535727508337,,,-136.61606812291737
2025-07-15T03:25:00+00:00,SOLUSDT,open,buy,37.69554564302319,159.17,6000.0,10.0,600.0,2.4,,,
2025-07-15T08:00:00+00:00,BTCUSDT,funding,,,,9625.55082434922,,,,0.0001,-0.962555082434922,
2025-07-15T08:00:00+00:00,ETHUSDT,funding,,,,9931.947537738182,,,,0.0001,0.9931947537738183,
2025-07-15T08:00:00+00:00,XRPUSDT,funding,,,,5936.4769798704465,,,,0.0001,0.5936476979870446,
2025-07-15T08:00:00+00:00,BNBUSDT,funding,,,,5779.834485499737,,,,0.0,-0.0,
2025-07-15T08:00:00+00:00,SOLUSDT,funding,,,,5998.869133630709,,,,-3.61e-06,-0.02165591757240686,
2025-07-15T14:50:00+00:00,BTCUSDT,close,buy,0.08250505137177024,116064.9,9575.940536959375,10.0,1000.0,3.83037621478375,,,424.0594630406249
2025-07-15T15:05:00+00:00,BTCUSDT,open,buy,0.08612159163035925,116114.9,10000.0,10.0,1000.0,4.0,,,
2025-07-15T16:00:00+00:00,BTCUSDT,funding,,,,10050.91508497187,,,,0.0001,1.005091508497187,
2025-07-15T16:00:00+00:00,ETHUSDT,funding,,,,10197.268538025775,,,,0.0001,1.0197268538025777,
2025-07-15T16:00:00+00:00,XRPUSDT,funding,,,,6061.224489795918,,,,0.0001,0.6061224489795919,
2025-07-15T16:00:00+00:00,BNBUSDT,funding,,,,5826.678211989154,,,,0.0,-0.0,
2025-07-15T16:00:00+00:00,SOLUSDT,funding,,,,6065.590249418861,,,,2.244e-05,0.13611184519695924,
2025-07-15T23:00:00+00:00,ETHUSDT,close,sell,3.3441013396469965,3134.53,10482.185972163701,10.0,1000.0,4.192874388865481,,,482.1859721637006
2025-07-15T23:15:00+00:00,ETHUSDT,open,sell,3.1961135259524416,3128.8,10000.0,10.0,1000.0,4.0,,,
2025-07-16T00:00:00+00:00,BTCUSDT,funding,,,,10127.184366519716,,,,0.0001,1.0127184366519717,
2025-07-16T00:00:00+00:00,ETHUSDT,funding,,,,10016.236256711838,,,,0.0001,-1.001623625671184,
2025-07-16T00:00:00+00:00,XRPUSDT,funding,,,,6090.896426830117,,,,0.0001,0.6090896426830117,
2025-07-16T00:00:00+00:00,BNBUSDT,funding,,,,5881.102105128678,,,,0.0,-0.0,
2025-07-16T00:00:00+00:00,SOLUSDT,funding,,,,6171.514732675756,,,,0.0001,0.6171514732675756,
2025-07-16T08:00:00+00:00,BTCUSDT,funding,,,,10181.595988111776,,,,0.0001,1.0181595988111776,
2025-07-16T08:00:00+00:00,ETHUSDT,funding,,,,10114.133214011761,,,,0.0001,-1.0114133214011762,
2025-07-16T08:00:00+00:00,XRPUSDT,funding,,,,6120.986278470433,,,,0.0001,0.6120986278470433,
2025-07-16T08:00:00+00:00,BNBUSDT,funding,,,,5891.833577015344,,,,0.0,-0.0,
2025-07-16T08:00:00+00:00,SOLUSDT,funding,,,,6181.692529999373,,,,0.0001,0.6181692529999373,
2025-07-16T08:50:00+00:00,SOLUSDT,close,sell,37.69554564302319,165.6,6242.38235848464,10.0,600.0,2.4969529433938558,,,242.38235848463935
2025-07-16T09:40:00+00:00,SOLUSDT,open,sell,35.96906660272166,166.81,6000.0,10.0,600.0,2.4,,,
2025-07-16T13:30:00+00:00,XRPUSDT,close,sell,2089.5730305774186,2.9941,6256.3906108518495,10.0,600.0,2.50255624434074,,,256.3906108518493
2025-07-16T13:40:00+00:00,XRPUSDT,open,sell,2007.8977310755638,2.9882,6000.0,10.0,600.0,2.4,,,
2025-07-16T13:55:00+00:00,ETHUSDT,close,buy,3.1961135259524416,3194.39,10209.63308616722,10.0,1000.0,4.083853234466888,,,-209.63308616721966
2025-07-16T14:10:00+00:00,ETHUSDT,open,sell,3.146049034320249,3178.59,10000.0,10.0,1000.0,4.0,,,
2025-07-16T14:45:00+00:00,ETHUSDT,close,buy,3.146049034320249,3263.67,10267.665851839967,10.0,1000.0,4.107066340735987,,,-267.66585183996654
2025-07-16T15:00:00+00:00,ETHUSDT,open,sell,3.0708003734093254,3256.48,10000.0,10.0,1000.0,4.0,,,
2025-07-16T16:10:00+00:00,SOLUSDT,close,buy,35.96906660272166,170.32,6126.251423775553,10.0,600.0,2.4505005695102215,,,-126.25142377555271
2025-07-16T16:35:00+00:00,SOLUSDT,open,sell,34.881692924829956,172.01,6000.0,10.0,600.0,2.4,,,
2025-07-16T18:00:00+00:00,ETHUSDT,close,buy,3.0708003734093254,3333.88,10237.679948901883,10.0,1000.0,4.095071979560753,,,-237.67994890188206
2025-07-16T18:15:00+00:00,ETHUSDT,open,sell,2.9946216594995385,3339.32,10000.0,10.0,1000.0,4.0,,,
2025-07-16T18:30:00+00:00,XRPUSDT,close,buy,2007.8977310755638,3.0732,6170.671307141422,10.0,600.0,2.4682685228565693,,,-170.67130714142286
2025-07-16T18:45:00+00:00,XRPUSDT,open,sell,1962.9653863770202,3.0566,6000.0,10.0,600.0,2.4,,,
2025-07-16T20:15:00+00:00,ETHUSDT,close,buy,2.9946216594995385,3417.21,10233.251081058419,10.0,1000.0,4.0933004324233675,,,-233.25108105841866
2025-07-16T20:30:00+00:00,ETHUSDT,open,sell,2.9395683537829305,3401.86,10000.0,10.0,1000.0,4.0,,,
2025-07-16T21:25:00+00:00,SOLUSDT,close,buy,34.881692924829956,175.71,6129.062263821872,10.0,600.0,2.451624905528749,,,-129.06226382187143
2025-07-16T21:30:00+00:00,SOLUSDT,open,sell,34.33476394849785,174.75,6000.0,10.0,600.0,2.4,,,
2025-07-17T01:15:00+00:00,BNBUSDT,close,buy,8.517041179894104,719.12,6124.774653285448,10.0,600.0,2.4499098613141794,,,-124.77465328544842
2025-07-17T01:20:00+00:00,BNBUSDT,open,sell,8.382815228780998,715.75,6000.0,10.0,600.0,2.4,,,
2025-07-17T05:30:00+00:00,XRPUSDT,close,buy,1962.9653863770202,3.1354,6154.68167244651,10.0,600.0,2.461872668978604,,,-154.6816724465096
2025-07-17T06:15:00+00:00,XRPUSDT,open,sell,1900.598688586905,3.1569,6000.0,10.0,600.0,2.4,,,
2025-07-17T08:00:00+00:00,BTCUSDT,funding,,,,10176.78179113964,,,,0.0001,1.017678179113964,
2025-07-17T08:00:00+00:00,ETHUSDT,funding,,,,10118.405813290376,,,,0.0001,-1.0118405813290376,
2025-07-17T08:00:00+00:00,XRPUSDT,funding,,,,5984.225030884729,,,,0.0001,-0.5984225030884729,
2025-07-17T08:00:00+00:00,BNBUSDT,funding,,,,6045.602514844569,,,,0.0,-0.0,
2025-07-17T08:00:00+00:00,SOLUSDT,funding,,,,5953.9914163090125,,,,0.0001,-0.5953991416309012,
2025-07-17T08:55:00+00:00,XRPUSDT,close,buy,1900.598688586905,3.2375,6153.188254300105,10.0,600.0,2.461275301720042,,,-153.18825430010455
2025-07-17T09:15:00+00:00,XRPUSDT,open,sell,1843.0348640761788,3.2555,6000.0,10.0,600.0,2.4,,,
2025-07-17T09:25:00+00:00,ETHUSDT,close,buy,2.9395683537829305,3473.39,10210.267324346092,10.0,1000.0,4.084106929738437,,,-210.26732434609227
2025-07-17T09:25:00+00:00,ETHUSDT,open,buy,2.8790317240505674,3473.39,10000.0,10.0,1000.0,4.0,,,
2025-07-17T13:40:00+00:00,ETHUSDT,close,sell,2.8790317240505674,3381.62,9735.79125868388,10.0,1000.0,3.894316503473552,,,-264.2087413161205
2025-07-17T13:50:00+00:00,ETHUSDT,open,buy,2.9365902076462937,3405.31,10000.0,10.0,1000.0,4.0,,,
2025-07-17T16:00:00+00:00,BTCUSDT,funding,,,,10232.976129678449,,,,0.0001,1.023297612967845,
2025-07-17T16:00:00+00:00,ETHUSDT,funding,,,,10039.790797313608,,,,0.0001,1.0039790797313608,
2025-07-17T16:00:00+00:00,XRPUSDT,funding,,,,6014.74427891261,,,,0.0001,-0.601474427891261,
2025-07-17T16:00:00+00:00,BNBUSDT,funding,,,,6046.105483758295,,,,4.682e-05,-0.2830786587495634,
2025-07-17T16:00:00+00:00,SOLUSDT,funding,,,,5982.832618025751,,,,0.0001,-0.5982832618025751,
2025-07-17T18:05:00+00:00,XRPUSDT,close,buy,1843.0348640761788,3.3344,6145.41545077561,10.0,600.0,2.4581661803102444,,,-145.41545077561045
2025-07-17T18:20:00+00:00,XRPUSDT,open,sell,1807.5555823341567,3.3194,6000.0,10.0,600.0,2.4,,,
2025-07-17T19:30:00+00:00,XRPUSDT,close,buy,1807.5555823341567,3.3904,6128.336446345725,10.0,600.0,2.45133457853829,,,-128.33644634572545
2025-07-17T19:35:00+00:00,XRPUSDT,open,sell,1788.0025032035044,3.3557,6000.0,10.0,600.0,2.4,,,
2025-07-17T21:05:00+00:00,XRPUSDT,close,buy,1788.0025032035044,3.4543,6176.297046815865,10.0,600.0,2.470518818726346,,,-176.29704681586517
2025-07-17T21:20:00+00:00,BTCUSDT,close,sell,0.08612159163035925,120905.2,10412.548260386911,10.0,1000.0,4.1650193041547645,,,412.54826038691016
2025-07-17T21:30:00+00:00,XRPUSDT,open,sell,1736.7644079080674,3.4547,6000.0,10.0,600.0,2.4,,,
2025-07-17T21:35:00+00:00,BTCUSDT,open,sell,0.08312033746857012,120307.5,10000.0,10.0,1000.0,4.0,,,
2025-07-17T23:05:00+00:00,XRPUSDT,close,buy,1736.7644079080674,3.5251,6122.2682143167285,10.0,600.0,2.4489072857266914,,,-122.26821431672836
2025-07-17T23:30:00+00:00,XRPUSDT,open,sell,1701.7897155174858,3.5257,6000.0,10.0,600.0,2.4,,,
2025-07-18T00:35:00+00:00,SOLUSDT,close,buy,34.33476394849785,178.6,6132.188841201716,10.0,600.0,2.4528755364806867,,,-132.18884120171654
2025-07-18T00:40:00+00:00,XRPUSDT,close,buy,1701.7897155174858,3.6166,6154.692685140539,10.0,600.0,2.4618770740562157,,,-154.69268514053942
2025-07-18T01:05:00+00:00,ETHUSDT,close,sell,2.9365902076462937,3542.01,10401.43188138525,10.0,1000.0,4.1605727525541,,,401.43188138524914
2025-07-18T01:05:00+00:00,XRPUSDT,open,sell,1648.6233994614497,3.6394,6000.0,10.0,600.0,2.4,,,
2025-07-18T01:05:00+00:00,SOLUSDT,open,sell,33.338889814969164,179.97,6000.0,10.0,600.0,2.4,,,
2025-07-18T01:10:00+00:00,BNBUSDT,close,buy,8.382815228780998,732.03,6136.472231924554,10.0,600.0,2.454588892769822,,,-136.47223192455442
2025-07-18T01:25:00+00:00,ETHUSDT,open,sell,2.795310586959317,3577.42,10000.0,10.0,1000.0,4.0,,,
2025-07-18T01:25:00+00:00,BNBUSDT,open,sell,8.205128205128204,731.25,5999.999999999999,10.0,599.9999999999999,2.4,,,
2025-07-18T05:10:00+00:00,SOLUSDT,close,buy,33.338889814969164,184.54,6152.358726454409,10.0,600.0,2.460943490581764,,,-152.35872645440887
2025-07-18T05:15:00+00:00,BNBUSDT,close,buy,8.205128205128204,747.09,6129.96923076923,10.0,599.9999999999999,2.4519876923076924,,,-129.96923076923102
2025-07-18T05:20:00+00:00,SOLUSDT,open,sell,32.674399607907205,183.63,6000.0,10.0,600.0,2.4,,,
2025-07-18T05:35:00+00:00,ETHUSDT,close,buy,2.795310586959317,3651.61,10207.384092446511,10.0,1000.0,4.082953636978605,,,-207.3840924465119
2025-07-18T05:40:00+00:00,BNBUSDT,open,sell,8.028152053199888,747.37,6000.0,10.0,600.0,2.4,,,
2025-07-18T06:05:00+00:00,ETHUSDT,open,sell,2.743258442377856,3645.3,10000.0,10.0,1000.0,4.0,,,
2025-07-18T07:50:00+00:00,XRPUSDT,close,buy,1648.6233994614497,3.4769,5732.098697587515,10.0,600.0,2.292839479035006,,,267.90130241248573
2025-07-18T07:50:00+00:00,XRPUSDT,open,sell,1725.675170410423,3.4769,6000.0,10.0,600.0,2.4,,,
2025-07-18T08:00:00+00:00,BTCUSDT,funding,,,,9913.729401741371,,,,0.0001,-0.9913729401741372,
2025-07-18T08:00:00+00:00,ETHUSDT,funding,,,,9920.308342248922,,,,0.0001,-0.9920308342248922,
2025-07-18T08:00:00+00:00,XRPUSDT,funding,,,,6026.920532658403,,,,0.00030655,-1.8475524892864335,
2025-07-18T08:00:00+00:00,BNBUSDT,funding,,,,5925.097341343645,,,,0.00013265,-0.7859641623292345,
2025-07-18T08:00:00+00:00,SOLUSDT,funding,,,,5931.7105048194735,,,,0.0001,-0.5931710504819474,
2025-07-18T13:10:00+00:00,BNBUSDT,close,buy,8.028152053199888,763.2,6127.0856470021545,10.0,600.0,2.450834258800862,,,-127.08564700215454
2025-07-18T13:20:00+00:00,BNBUSDT,open,sell,7.888405358856707,760.61,6000.0,10.0,600.0,2.4,,,
2025-07-18T15:15:00+00:00,SOLUSDT,close,buy,32.674399607907205,175.86,5746.119915046562,10.0,600.0,2.298447966018625,,,253.8800849534384
2025-07-18T15:30:00+00:00,SOLUSDT,open,buy,34.002040122407344,176.46,6000.0,10.0,600.0,2.4,,,
2025-07-18T16:00:00+00:00,BTCUSDT,funding,,,,9800.72730295285,,,,0.0001,-0.980072730295285,
2025-07-18T16:00:00+00:00,ETHUSDT,funding,,,,9802.32079664225,,,,0.0001,-0.9802320796642251,
2025-07-18T16:00:00+00:00,XRPUSDT,funding,,,,5849.6936926572525,,,,0.0001,-0.5849693692657253,
2025-07-18T16:00:00+00:00,BNBUSDT,funding,,,,5833.002458553004,,,,4.213e-05,-0.24574439357883804,
2025-07-18T16:00:00+00:00,SOLUSDT,funding,,,,6030.941856511391,,,,0.0001,0.6030941856511391,
2025-07-18T20:00:00+00:00,BNBUSDT,close,buy,7.888405358856707,728.54,5747.018840141464,10.0,600.0,2.298807536056586,,,252.98115985853497
2025-07-18T20:00:00+00:00,BNBUSDT,open,sell,8.235649380953689,728.54,6000.0,10.0,600.0,2.4,,,
2025-07-18T20:25:00+00:00,ETHUSDT,close,buy,2.743258442377856,3492.26,9580.171727978492,10.0,1000.0,3.832068691191397,,,419.828272021507
2025-07-18T20:40:00+00:00,ETHUSDT,open,buy,2.856906142062515,3500.29,10000.0,10.0,1000.0,4.0,,,
2025-07-19T08:00:00+00:00,BTCUSDT,funding,,,,9826.885273154208,,,,0.0001,-0.9826885273154209,
2025-07-19T08:00:00+00:00,ETHUSDT,funding,,,,10210.325430178642,,,,0.0001,1.0210325430178642,
2025-07-19T08:00:00+00:00,XRPUSDT,funding,,,,5986.367166153757,,,,0.0001,-0.5986367166153758,
