timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,rate,payment,pnl
2025-07-21T00:00:00+00:00,BTCUSDT,open,buy,0.035475718177907366,117157.6,4156.25,1.0,4156.25,1.6625,,,
2025-07-21T08:00:00+00:00,BTCUSDT,funding,,,,4233.721873356914,,,,0.0001,0.42337218733569143,
2025-07-22T00:00:00+00:00,BTCUSDT,funding,,,,4159.666311660532,,,,0.0001,0.41596663116605326,
2025-07-23T00:00:00+00:00,BTCUSDT,funding,,,,4254.776712095502,,,,0.0001,0.42547767120955027,
2025-07-24T00:00:00+00:00,BTCUSDT,funding,,,,4207.015752712586,,,,0.0001,0.42070157527125857,
2025-07-24T16:00:00+00:00,BTCUSDT,funding,,,,4224.987751541513,,,,0.0001,0.4224987751541513,
2025-07-25T00:00:00+00:00,BTCUSDT,funding,,,,4192.584230557813,,,,0.0001,0.41925842305578126,
2025-07-25T08:00:00+00:00,BTCUSDT,funding,,,,4095.8561373739303,,,,0.0001,0.40958561373739305,
2025-07-25T16:00:00+00:00,BTCUSDT,funding,,,,4106.662041130921,,,,0.0001,0.4106662041130922,
2025-07-27T08:00:00+00:00,BTCUSDT,funding,,,,4188.859280149132,,,,0.0001,0.41888592801491326,
2025-07-28T08:00:00+00:00,BTCUSDT,funding,,,,4218.577289266766,,,,0.0001,0.42185772892667656,
2025-07-28T10:00:00+00:00,BTCUSDT,close,sell,0.035475718177907366,118887.92292000001,4217.634448266695,1.0,4156.25,1.687053779306678,,,61.384448266693965
