window,k,split_idx,train_start_ts,train_end_ts,val_start_ts,val_end_ts,val_len,msep
250,0.0,0,2025-04-02T02:05:00+00:00,2025-04-02T23:00:00+00:00,2025-04-02T23:55:00+00:00,2025-04-03T10:15:00+00:00,125,2.1955590196670777e-06
250,1e-07,0,2025-04-02T02:05:00+00:00,2025-04-02T23:00:00+00:00,2025-04-02T23:55:00+00:00,2025-04-03T10:15:00+00:00,125,2.1955590213446993e-06
250,1e-06,0,2025-04-02T02:05:00+00:00,2025-04-02T23:00:00+00:00,2025-04-02T23:55:00+00:00,2025-04-03T10:15:00+00:00,125,2.195559036443285e-06
250,1e-05,0,2025-04-02T02:05:00+00:00,2025-04-02T23:00:00+00:00,2025-04-02T23:55:00+00:00,2025-04-03T10:15:00+00:00,125,2.1955591874283137e-06
250,0.0001,0,2025-04-02T02:05:00+00:00,2025-04-02T23:00:00+00:00,2025-04-02T23:55:00+00:00,2025-04-03T10:15:00+00:00,125,2.195560697194687e-06
250,0.001,0,2025-04-02T02:05:00+00:00,2025-04-02T23:00:00+00:00,2025-04-02T23:55:00+00:00,2025-04-03T10:15:00+00:00,125,2.195575786472816e-06
250,0.01,0,2025-04-02T02:05:00+00:00,2025-04-02T23:00:00+00:00,2025-04-02T23:55:00+00:00,2025-04-03T10:15:00+00:00,125,2.1957258433789306e-06
250,0.1,0,2025-04-02T02:05:00+00:00,2025-04-02T23:00:00+00:00,2025-04-02T23:55:00+00:00,2025-04-03T10:15:00+00:00,125,2.1971454334968997e-06
250,1.0,0,2025-04-02T02:05:00+00:00,2025-04-02T23:00:00+00:00,2025-04-02T23:55:00+00:00,2025-04-03T10:15:00+00:00,125,2.2052450118083964e-06
250,10.0,0,2025-04-02T02:05:00+00:00,2025-04-02T23:00:00+00:00,2025-04-02T23:55:00+00:00,2025-04-03T10:15:00+00:00,125,2.1585320960532544e-06
250,100.0,0,2025-04-02T02:05:00+00:00,2025-04-02T23:00:00+00:00,2025-04-02T23:55:00+00:00,2025-04-03T10:15:00+00:00,125,1.8748358964645351e-06
250,0.0,1,2025-04-02T12:30:00+00:00,2025-04-03T09:25:00+00:00,2025-04-03T10:20:00+00:00,2025-04-03T20:40:00+00:00,125,4.548442214141542e-06
250,1e-07,1,2025-04-02T12:30:00+00:00,2025-04-03T09:25:00+00:00,2025-04-03T10:20:00+00:00,2025-04-03T20:40:00+00:00,125,4.548442202514788e-06
250,1e-06,1,2025-04-02T12:30:00+00:00,2025-04-03T09:25:00+00:00,2025-04-03T10:20:00+00:00,2025-04-03T20:40:00+00:00,125,4.548442097874057e-06
250,1e-05,1,2025-04-02T12:30:00+00:00,2025-04-03T09:25:00+00:00,2025-04-03T10:20:00+00:00,2025-04-03T20:40:00+00:00,125,4.548441051469506e-06
250,0.0001,1,2025-04-02T12:30:00+00:00,2025-04-03T09:25:00+00:00,2025-04-03T10:20:00+00:00,2025-04-03T20:40:00+00:00,125,4.548430587699301e-06
