window,k,split_idx,train_start_ts,train_end_ts,val_start_ts,val_end_ts,val_len,msep
200,0.0,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T08:15:00+00:00,100,1.323839388079028e-06
200,1e-07,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T08:15:00+00:00,100,1.3238393552057154e-06
200,1e-06,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T08:15:00+00:00,100,1.3238390593459408e-06
200,1e-05,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T08:15:00+00:00,100,1.323836100757547e-06
200,0.0001,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T08:15:00+00:00,100,1.3238065158006706e-06
200,0.001,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T08:15:00+00:00,100,1.3235107589123205e-06
200,0.01,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T08:15:00+00:00,100,1.32056243135769e-06
200,0.1,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T08:15:00+00:00,100,1.2919772754570472e-06
200,1.0,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T08:15:00+00:00,100,1.07556280959446e-06
200,10.0,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T08:15:00+00:00,100,5.964947966074147e-07
200,100.0,0,2025-05-18T03:06:00+00:00,2025-05-18T06:25:00+00:00,2025-05-18T06:36:00+00:00,2025-05-18T08:15:00+00:00,100,4.5276675582599295e-07
200,0.0,1,2025-05-18T04:46:00+00:00,2025-05-18T08:05:00+00:00,2025-05-18T08:16:00+00:00,2025-05-18T09:55:00+00:00,100,4.5507242282394046e-07
200,1e-07,1,2025-05-18T04:46:00+00:00,2025-05-18T08:05:00+00:00,2025-05-18T08:16:00+00:00,2025-05-18T09:55:00+00:00,100,4.5507242136278025e-07
200,1e-06,1,2025-05-18T04:46:00+00:00,2025-05-18T08:05:00+00:00,2025-05-18T08:16:00+00:00,2025-05-18T09:55:00+00:00,100,4.5507240821233947e-07
200,1e-05,1,2025-05-18T04:46:00+00:00,2025-05-18T08:05:00+00:00,2025-05-18T08:16:00+00:00,2025-05-18T09:55:00+00:00,100,4.5507227670832485e-07
200,0.0001,1,2025-05-18T04:46:00+00:00,2025-05-18T08:05:00+00:00,2025-05-18T08:16:00+00:00,2025-05-18T09:55:00+00:00,100,4.5507096170747427e-07
200,0.001,1,2025-05-18T04:46:00+00:00,2025-05-18T08:05:00+00:00,2025-05-18T08:16:00+00:00,2025-05-18T09:55:00+00:00,100,4.550578156272302e-07
200,0.01,1,2025-05-18T04:46:00+00:00,2025-05-18T08:05:00+00:00,2025-05-18T08:16:00+00:00,2025-05-18T09:55:00+00:00,100,4.5492674658678585e-07
200,0.1,1,2025-05-18T04:46:00+00:00,2025-05-18T08:05:00+00:00,2025-05-18T08:16:00+00:00,2025-05-18T09:55:00+00:00,100,4.5365419458844285e-07
200,1.0,1,2025-05-18T04:46:00+00:00,2025-05-18T08:05:00+00:00,2025-05-18T08:16:00+00:00,2025-05-18T09:55:00+00:00,100,4.4391734880007475e-07
200,10.0,1,2025-05-18T04:46:00+00:00,2025-05-18T08:05:00+00:00,2025-05-18T08:16:00+00:00,2025-05-18T09:55:00+00:00,100,4.219504875072315e-07
200,100.0,1,2025-05-18T04:46:00+00:00,2025-05-18T08:05:00+00:00,2025-05-18T08:16:00+00:00,2025-05-18T09:55:00+00:00,100,4.1423099714699626e-07
200,0.0,2,2025-05-18T06:26:00+00:00,2025-05-18T09:45:00+00:00,2025-05-18T09:56:00+00:00,2025-05-18T11:35:00+00:00,100,9.211443424424657e-07
200,1e-07,2,2025-05-18T06:26:00+00:00,2025-05-18T09:45:00+00:00,2025-05-18T09:56:00+00:00,2025-05-18T11:35:00+00:00,100,9.211443172678612e-07
200,1e-06,2,2025-05-18T06:26:00+00:00,2025-05-18T09:45:00+00:00,2025-05-18T09:56:00+00:00,2025-05-18T11:35:00+00:00,100,9.211440906964913e-07
200,1e-05,2,2025-05-18T06:26:00+00:00,2025-05-18T09:45:00+00:00,2025-05-18T09:56:00+00:00,2025-05-18T11:35:00+00:00,100,9.211418249894279e-07
200,0.0001,2,2025-05-18T06:26:00+00:00,2025-05-18T09:45:00+00:00,2025-05-18T09:56:00+00:00,2025-05-18T11:35:00+00:00,100,9.211191685776158e-07
200,0.001,2,2025-05-18T06:26:00+00:00,2025-05-18T09:45:00+00:00,2025-05-18T09:56:00+00:00,2025-05-18T11:35:00+00:00,100,9.208926703194652e-07
200,0.01,2,2025-05-18T06:26:00+00:00,2025-05-18T09:45:00+00:00,2025-05-18T09:56:00+00:00,2025-05-18T11:35:00+00:00,100,9.186342561865067e-07
200,0.1,2,2025-05-18T06:26:00+00:00,2025-05-18T09:45:00+00:00,2025-05-18T09:56:00+00:00,2025-05-18T11:35:00+00:00,100,8.966898448339748e-07
200,1.0,2,2025-05-18T06:26:00+00:00,2025-05-18T09:45:00+00:00,2025-05-18T09:56:00+00:00,2025-05-18T11:35:00+00:00,100,7.27594916042471e-07
200,10.0,2,2025-05-18T06:26:00+00:00,2025-05-18T09:45:00+00:00,2025-05-18T09:56:00+00:00,2025-05-18T11:35:00+00:00,100,3.3706808938802356e-07
200,100.0,2,2025-05-18T06:26:00+00:00,2025-05-18T09:45:00+00:00,2025-05-18T09:56:00+00:00,2025-05-18T11:35:00+00:00,100,2.3617873161227093e-07
200,0.0,3,2025-05-18T08:06:00+00:00,2025-05-18T11:25:00+00:00,2025-05-18T11:36:00+00:00,2025-05-18T13:15:00+00:00,100,4.534689958189902e-07
200,1e-07,3,2025-05-18T08:06:00+00:00,2025-05-18T11:25:00+00:00,2025-05-18T11:36:00+00:00,2025-05-18T13:15:00+00:00,100,4.5346899153755796e-07
200,1e-06,3,2025-05-18T08:06:00+00:00,2025-05-18T11:25:00+00:00,2025-05-18T11:36:00+00:00,2025-05-18T13:15:00+00:00,100,4.5346895300470385e-07
200,1e-05,3,2025-05-18T08:06:00+00:00,2025-05-18T11:25:00+00:00,2025-05-18T11:36:00+00:00,2025-05-18T13:15:00+00:00,100,4.5346856767778564e-07
200,0.0001,3,2025-05-18T08:06:00+00:00,2025-05-18T11:25:00+00:00,2025-05-18T11:36:00+00:00,2025-05-18T13:15:00+00:00,100,4.534647145720394e-07
200,0.001,3,2025-05-18T08:06:00+00:00,2025-05-18T11:25:00+00:00,2025-05-18T11:36:00+00:00,2025-05-18T13:15:00+00:00,100,4.5342619985156413e-07
200,0.01,3,2025-05-18T08:06:00+00:00,2025-05-18T11:25:00+00:00,2025-05-18T11:36:00+00:00,2025-05-18T13:15:00+00:00,100,4.530426797304026e-07
