window,k,split_idx,train_start_ts,train_end_ts,val_start_ts,val_end_ts,val_len,msep
100,0.0,0,2020-11-30T00:00:00+00:00,2022-10-24T00:00:00+00:00,2023-01-09T00:00:00+00:00,2023-12-18T00:00:00+00:00,50,0.004505144168265911
100,1e-07,0,2020-11-30T00:00:00+00:00,2022-10-24T00:00:00+00:00,2023-01-09T00:00:00+00:00,2023-12-18T00:00:00+00:00,50,0.004505144085267935
100,1e-06,0,2020-11-30T00:00:00+00:00,2022-10-24T00:00:00+00:00,2023-01-09T00:00:00+00:00,2023-12-18T00:00:00+00:00,50,0.0045051433382871904
100,1e-05,0,2020-11-30T00:00:00+00:00,2022-10-24T00:00:00+00:00,2023-01-09T00:00:00+00:00,2023-12-18T00:00:00+00:00,50,0.004505135868581916
100,0.0001,0,2020-11-30T00:00:00+00:00,2022-10-24T00:00:00+00:00,2023-01-09T00:00:00+00:00,2023-12-18T00:00:00+00:00,50,0.004505061181743147
100,0.001,0,2020-11-30T00:00:00+00:00,2022-10-24T00:00:00+00:00,2023-01-09T00:00:00+00:00,2023-12-18T00:00:00+00:00,50,0.004504315333377367
100,0.01,0,2020-11-30T00:00:00+00:00,2022-10-24T00:00:00+00:00,2023-01-09T00:00:00+00:00,2023-12-18T00:00:00+00:00,50,0.004496957513889458
100,0.1,0,2020-11-30T00:00:00+00:00,2022-10-24T00:00:00+00:00,2023-01-09T00:00:00+00:00,2023-12-18T00:00:00+00:00,50,0.004432259673022184
100,1.0,0,2020-11-30T00:00:00+00:00,2022-10-24T00:00:00+00:00,2023-01-09T00:00:00+00:00,2023-12-18T00:00:00+00:00,50,0.004159546552620698
100,10.0,0,2020-11-30T00:00:00+00:00,2022-10-24T00:00:00+00:00,2023-01-09T00:00:00+00:00,2023-12-18T00:00:00+00:00,50,0.003913468121606146
100,100.0,0,2020-11-30T00:00:00+00:00,2022-10-24T00:00:00+00:00,2023-01-09T00:00:00+00:00,2023-12-18T00:00:00+00:00,50,0.003872865825601295
100,0.0,1,2021-11-15T00:00:00+00:00,2023-10-09T00:00:00+00:00,2023-12-25T00:00:00+00:00,2024-12-02T00:00:00+00:00,50,0.009232332589140663
100,1e-07,1,2021-11-15T00:00:00+00:00,2023-10-09T00:00:00+00:00,2023-12-25T00:00:00+00:00,2024-12-02T00:00:00+00:00,50,0.009232332557752798
