timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,pnl
2025-07-23T13:15:00+00:00,BTCUSDT,open,sell,0.04031850772290405,117811.9,4750.0,1,4750.0,1.9000000000000001,
2025-07-23T13:15:00+00:00,ETHUSDT,open,buy,0.7038203973302904,3639.64,2561.6528709392182,1,2561.6528709392182,1.0246611483756873,
2025-07-23T13:15:00+00:00,XRPUSDT,open,sell,375.49941304143215,3.3269,1249.2489972475407,1,1249.2489972475407,0.49969959889901633,
2025-07-23T13:25:00+00:00,SOLUSDT,open,buy,6.4633780790370094,193.97,1253.7014459908087,1,1253.7014459908087,0.5014805783963235,
2025-07-23T13:30:00+00:00,BNBUSDT,open,buy,1.4274806516962497,788.49,1125.5542190559759,1,1125.5542190559759,0.45022168762239034,
2025-07-24T13:10:00+00:00,BTCUSDT,close,buy,0.04031850772290405,118555.15588,4779.966967937874,1,4750.0,1.9119867871751497,-29.966967937874312
2025-07-24T13:10:00+00:00,ETHUSDT,close,sell,0.7038203973302904,3637.268492,2559.9837552363865,1,2561.6528709392182,1.0239935020945548,-1.6691157028317665
2025-07-24T13:10:00+00:00,XRPUSDT,close,buy,375.49941304143215,3.15104503,1183.215559232122,1,1249.2489972475407,0.4732862236928488,66.03343801541868
2025-07-24T13:10:00+00:00,SOLUSDT,close,sell,6.4633780790370094,185.77425100000002,1200.7292215629193,1,1253.7014459908087,0.48029168862516775,-52.97222442788935
2025-07-24T13:10:00+00:00,BNBUSDT,close,sell,1.4274806516962497,768.329432,1096.7753983087694,1,1125.5542190559759,0.43871015932350776,-28.778820747206574
