,Symbol,Total Return (%),CAGR (%),Volatility (%),Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown (%),VaR (95%) (%),CVaR (95%) (%),Win Rate (%),Win/Loss Ratio,Payoff Ratio,Kelly Criterion,Best Month (%),Worst Month (%),Skewness,Kurtosis
BTCUSDT,BTCUSDT,-80.05,-98.9,20.47,0.031,0.046,-1.195,82.73,-2.12,-14.25,65.15,0.568,0.568,0.037,43.44,-62.27,2.562,550.263
