timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,rate,payment,pnl
2025-01-01T00:05:00+00:00,ETHUSDT,open,buy,2.9924709431071426,3342.722516,10003.0,10.0,1000.3,4.0012,,,
2025-01-01T00:25:00+00:00,SOLUSDT,open,sell,31.47788678453386,190.55281700000003,5998.200000000001,10.0,599.82,2.3992800000000005,,,
2025-01-01T01:05:00+00:00,BTCUSDT,open,sell,0.10633682401680972,94012.58776000001,9997.0,10.0,999.7,3.9988,,,
2025-01-01T08:00:00+00:00,BTCUSDT,funding,,,,9962.388665345254,,,,0.0001,-0.9962388665345254,
2025-01-01T08:00:00+00:00,ETHUSDT,funding,,,,10014.992279424967,,,,0.0001,1.0014992279424968,
2025-01-01T08:00:00+00:00,SOLUSDT,funding,,,,5994.648759246628,,,,-2.663e-05,0.1596374964587377,
2025-01-01T20:45:00+00:00,SOLUSDT,close,buy,31.47788678453386,194.47832599999998,6121.766727873667,10.0,599.82,2.448706691149467,,,-123.5667278736671
2025-01-01T21:00:00+00:00,SOLUSDT,open,sell,30.851501439736737,194.42165599999998,5998.2,10.0,599.8199999999999,2.39928,,,
2025-01-02T00:00:00+00:00,BTCUSDT,funding,,,,10044.331821932607,,,,0.0001,-1.0044331821932606,
2025-01-02T00:00:00+00:00,ETHUSDT,funding,,,,10036.86724201908,,,,0.0001,1.003686724201908,
2025-01-02T00:00:00+00:00,SOLUSDT,funding,,,,5982.414644179351,,,,0.0001,-0.5982414644179351,
2025-01-02T02:25:00+00:00,SOLUSDT,close,buy,30.851501439736737,198.65957999999998,6128.946318387495,10.0,599.8199999999999,2.451578527354998,,,-130.74631838749463
2025-01-02T02:25:00+00:00,SOLUSDT,open,buy,30.211480362537767,198.65957999999998,6001.8,10.0,600.1800000000001,2.40072,,,
2025-01-02T08:10:00+00:00,BTCUSDT,close,buy,0.10633682401680972,95978.88503,10206.089806764723,10.0,999.7,4.08243592270589,,,-209.0898067647229
2025-01-02T08:20:00+00:00,BTCUSDT,open,sell,0.10450838732062441,95657.39417000001,9997.0,10.0,999.7,3.9988,,,
2025-01-02T08:40:00+00:00,SOLUSDT,close,sell,30.211480362537767,206.89791200000002,6250.6922054380675,10.0,600.1800000000001,2.500276882175227,,,248.89220543806778
2025-01-02T09:00:00+00:00,SOLUSDT,open,sell,29.04303209255046,206.52802300000002,5998.200000000001,10.0,599.82,2.3992800000000005,,,
2025-01-02T12:10:00+00:00,ETHUSDT,close,sell,2.9924709431071426,3476.166837,10402.328253115164,10.0,1000.3,4.160931301246066,,,399.3282531151635
2025-01-02T12:20:00+00:00,ETHUSDT,open,sell,2.879661812516738,3471.5882110000002,9997.0,10.0,999.7,3.9988,,,
2025-01-02T16:00:00+00:00,BTCUSDT,funding,,,,10044.813196483083,,,,0.0001,-1.0044813196483082,
2025-01-02T16:00:00+00:00,ETHUSDT,funding,,,,9939.325525610271,,,,0.0001,-0.9939325525610272,
2025-01-02T16:00:00+00:00,SOLUSDT,funding,,,,5986.640205237427,,,,9.337e-05,-0.5589725959630185,
2025-01-02T16:45:00+00:00,BTCUSDT,close,buy,0.10450838732062441,97629.28,10203.07860807369,10.0,999.7,4.081231443229476,,,-206.07860807368934
2025-01-02T16:45:00+00:00,BTCUSDT,open,sell,0.10245901639344263,97570.72,9997.0,10.0,999.7,3.9988,,,
2025-01-03T00:00:00+00:00,BTCUSDT,funding,,,,9933.657786885246,,,,0.0001,-0.9933657786885246,
2025-01-03T00:00:00+00:00,ETHUSDT,funding,,,,9949.23156224533,,,,0.0001,-0.994923156224533,
2025-01-03T00:00:00+00:00,SOLUSDT,funding,,,,6042.112396534198,,,,0.0001,-0.6042112396534198,
2025-01-03T08:00:00+00:00,BTCUSDT,funding,,,,9873.360655737704,,,,0.0001,-0.9873360655737705,
2025-01-03T08:00:00+00:00,ETHUSDT,funding,,,,9892.646207629376,,,,0.0001,-0.9892646207629376,
2025-01-03T08:00:00+00:00,SOLUSDT,funding,,,,6036.884650757539,,,,-1.47e-05,0.08874220436613582,
2025-01-03T09:10:00+00:00,SOLUSDT,close,buy,29.04303209255046,211.853537,6152.869074011326,10.0,599.82,2.4611476296045307,,,-154.6690740113259
2025-01-03T09:30:00+00:00,SOLUSDT,open,sell,28.4198560060629,211.056664,5998.2,10.0,599.8199999999999,2.39928,,,
2025-01-03T14:20:00+00:00,SOLUSDT,close,buy,28.4198560060629,215.40460199999998,6121.767771883288,10.0,599.8199999999999,2.4487071087533154,,,-123.56777188328829
2025-01-03T14:50:00+00:00,SOLUSDT,open,sell,27.55073927817063,217.71466600000002,5998.200000000001,10.0,599.82,2.3992800000000005,,,
2025-01-03T15:30:00+00:00,ETHUSDT,close,buy,2.879661812516738,3544.372993,10206.595557257755,10.0,999.7,4.082638222903102,,,-209.59555725775485
2025-01-03T16:00:00+00:00,BTCUSDT,funding,,,,9998.811475409835,,,,5.242e-05,-0.5241376975409836,
2025-01-03T16:00:00+00:00,SOLUSDT,funding,,,,5983.74506382588,,,,-7.967e-05,0.47672496923500784,
