,timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,pnl
27,2025-06-13T00:38:00+00:00,XRPUSDT,open,buy,2829.121086382497,2.1208,6000.0,10,600.0,2.4,
28,2025-06-13T00:38:00+00:00,SOLUSDT,open,buy,41.646421878253626,144.07,6000.0,10,600.0,2.4,
29,2025-06-13T01:11:00+00:00,ETHUSDT,close,sell,3.968269715356014,2469.4,9799.245235100141,10,1000.0,3.9196980940400565,-200.7547648998595
30,2025-06-13T01:13:00+00:00,ETHUSDT,open,buy,4.040061247328509,2475.21,10000.0,10,1000.0,4.0,
31,2025-06-13T02:43:00+00:00,SOLUSDT,close,sell,41.646421878253626,141.12,5877.143055459152,10,600.0,2.3508572221836608,-122.85694454084772
32,2025-06-13T02:45:00+00:00,SOLUSDT,open,buy,42.46585037865383,141.29,6000.0,10,600.0,2.4,
33,2025-06-13T15:13:00+00:00,SOLUSDT,close,sell,42.46585037865383,147.01,6242.9046641659,10,600.0,2.49716186566636,242.90466416589987
34,2025-06-13T15:13:00+00:00,SOLUSDT,open,buy,40.813550098632746,147.01,6000.0,10,600.0,2.4,
35,2025-06-13T16:14:00+00:00,ETHUSDT,close,sell,4.040061247328509,2576.65,10409.823812929004,10,1000.0,4.163929525171602,409.8238129290042
36,2025-06-13T16:18:00+00:00,ETHUSDT,open,sell,3.8834046585322284,2575.06,10000.0,10,1000.0,4.0,
37,2025-06-14T15:41:00+00:00,SOLUSDT,close,sell,40.813550098632746,144.03,5878.375620706074,10,600.0,2.3513502482824298,-121.62437929392516
38,2025-06-14T15:45:00+00:00,SOLUSDT,open,buy,41.69851970255056,143.89,6000.0,10,600.0,2.4,
39,2025-06-15T14:39:00+00:00,SOLUSDT,close,sell,41.69851970255056,149.65,6240.183473486692,10,600.0,2.496073389394677,240.18347348669204
40,2025-06-15T14:46:00+00:00,SOLUSDT,open,buy,40.182159121350125,149.32,6000.0,10,600.0,2.4,
41,2025-06-16T01:52:00+00:00,SOLUSDT,close,sell,40.182159121350125,155.95,6266.407714974552,10,600.0,2.506563085989821,266.40771497455114
42,2025-06-16T01:57:00+00:00,SOLUSDT,open,sell,38.49608623123316,155.86,6000.0,10,600.0,2.4,
43,2025-06-16T07:02:00+00:00,ETHUSDT,close,buy,3.8834046585322284,2631.89,10220.693886744386,10,1000.0,4.088277554697755,-220.69388674438625
44,2025-06-16T07:04:00+00:00,ETHUSDT,open,sell,3.8114404195633615,2623.68,10000.0,10,1000.0,4.0,
45,2025-06-16T11:06:00+00:00,XRPUSDT,close,sell,2829.121086382497,2.2106,6254.055073557148,10,600.0,2.501622029422859,254.05507355714792
46,2025-06-16T11:09:00+00:00,XRPUSDT,open,sell,2712.9679869777538,2.2116,6000.0,10,600.0,2.4,
47,2025-06-16T12:01:00+00:00,XRPUSDT,close,buy,2712.9679869777538,2.2628,6138.903960933261,10,600.0,2.4555615843733047,-138.90396093326135
48,2025-06-16T12:04:00+00:00,XRPUSDT,open,sell,2652.7544433636926,2.2618,6000.0,10,600.0,2.4,
49,2025-06-16T16:09:00+00:00,XRPUSDT,close,buy,2652.7544433636926,2.3143,6139.269608276593,10,600.0,2.4557078433106376,-139.26960827659326
50,2025-06-16T16:16:00+00:00,XRPUSDT,open,sell,2584.981258885873,2.3211,6000.0,10,600.0,2.4,
51,2025-06-16T20:45:00+00:00,ETHUSDT,close,buy,3.8114404195633615,2677.3,10204.369435296989,10,1000.0,4.081747774118796,-204.36943529698877
52,2025-06-16T20:47:00+00:00,ETHUSDT,open,sell,3.7470304783459105,2668.78,10000.0,10,1000.0,4.0,
53,2025-06-16T22:44:00+00:00,ETHUSDT,close,buy,3.7470304783459105,2553.52,9568.117267065849,10,1000.0,3.82724690682634,431.88273293415045
54,2025-06-16T22:47:00+00:00,ETHUSDT,open,buy,3.9084026749107905,2558.59,10000.0,10,1000.0,4.0,
55,2025-06-16T23:58:00+00:00,XRPUSDT,close,buy,2584.981258885873,2.2289,5761.664727930723,10,600.0,2.3046658911722893,238.33527206927766
56,2025-06-17T00:00:00+00:00,XRPUSDT,open,buy,2693.2399676811206,2.2278,6000.0,10,600.0,2.4,
57,2025-06-17T00:06:00+00:00,SOLUSDT,close,buy,38.49608623123316,149.14,5741.306300526113,10,600.0,2.2965225202104453,258.6936994738879
58,2025-06-17T00:11:00+00:00,SOLUSDT,open,buy,40.3985995152168,148.52,6000.0,10,600.0,2.4,
59,2025-06-17T15:17:00+00:00,XRPUSDT,close,sell,2693.2399676811206,2.1793,5869.377861567466,10,600.0,2.3477511446269865,-130.62213843253372
60,2025-06-17T15:19:00+00:00,XRPUSDT,open,buy,2749.3928424139667,2.1823,6000.0,10,600.0,2.4,
61,2025-06-17T15:22:00+00:00,ETHUSDT,close,sell,3.9084026749107905,2503.39,9784.256172344923,10,1000.0,3.9137024689379696,-215.7438276550767
62,2025-06-17T15:25:00+00:00,ETHUSDT,open,buy,3.992860764952266,2504.47,10000.0,10,1000.0,4.0,
63,2025-06-17T17:01:00+00:00,ETHUSDT,close,sell,3.992860764952266,2453.09,9794.846813896755,10,1000.0,3.917938725558702,-205.15318610324604
64,2025-06-17T17:03:00+00:00,ETHUSDT,open,buy,4.0626294963151945,2461.46,9999.999999999998,10,999.9999999999998,3.9999999999999996,
65,2025-06-18T10:22:00+00:00,XRPUSDT,close,sell,2749.3928424139667,2.1374,5876.552261375612,10,600.0,2.350620904550245,-123.44773862438755
66,2025-06-18T10:25:00+00:00,XRPUSDT,open,buy,2805.9673572464108,2.1383,6000.0,10,600.0,2.4,
67,2025-06-18T10:56:00+00:00,SOLUSDT,close,sell,40.3985995152168,145.48,5877.18825747374,10,600.0,2.350875302989496,-122.8117425262599
68,2025-06-18T10:59:00+00:00,SOLUSDT,open,buy,41.19747322164241,145.64,6000.0,10,600.0,2.4,
69,2025-06-20T08:07:00+00:00,ETHUSDT,close,sell,4.0626294963151945,2565.52,10422.757225386558,10,999.9999999999998,4.169102890154623,422.7572253865589
70,2025-06-20T08:09:00+00:00,ETHUSDT,open,sell,3.904755210895829,2560.98,10000.0,10,1000.0,4.0,
71,2025-06-20T15:54:00+00:00,SOLUSDT,close,sell,41.19747322164241,142.43,5867.756110958529,10,600.0,2.3471024443834114,-132.2438890414713
72,2025-06-20T15:57:00+00:00,SOLUSDT,open,buy,42.025635637739015,142.77,6000.0,10,600.0,2.4,
73,2025-06-20T17:20:00+00:00,ETHUSDT,close,buy,3.904755210895829,2434.55,9506.321798686442,10,1000.0,3.802528719474577,493.67820131355904
74,2025-06-20T17:20:00+00:00,SOLUSDT,close,sell,42.025635637739015,136.44,5733.977726413111,10,600.0,2.2935910905652444,-266.0222735868885
75,2025-06-20T17:21:00+00:00,XRPUSDT,close,sell,2805.9673572464108,2.0994,5890.847869803115,10,600.0,2.356339147921246,-109.1521301968852
76,2025-06-20T17:24:00+00:00,SOLUSDT,open,sell,43.6808386721025,137.36,6000.0,10,600.0,2.4,
77,2025-06-20T17:25:00+00:00,XRPUSDT,open,buy,2861.093891564541,2.0971,6000.0,10,600.0,2.4,
78,2025-06-20T17:33:00+00:00,BTCUSDT,close,sell,0.0954495386923795,102666.0,9799.422339391835,10,1000.0,3.9197689357567342,-200.57766060816573
79,2025-06-20T17:40:00+00:00,BTCUSDT,open,buy,0.09765605926550924,102400.2,10000.0,10,1000.0,4.0,
80,2025-06-20T17:40:00+00:00,ETHUSDT,open,buy,4.199721978405029,2381.11,10000.0,10,1000.0,4.0,
81,2025-06-20T20:03:00+00:00,SOLUSDT,close,buy,43.6808386721025,140.14,6121.432731508444,10,600.0,2.4485730926033775,-121.43273150844377
82,2025-06-20T20:08:00+00:00,SOLUSDT,open,sell,42.80211157083749,140.18,5999.999999999999,10,599.9999999999999,2.4,
83,2025-06-21T17:39:00+00:00,BNBUSDT,close,sell,9.3000186000372,632.17,5879.192758385517,10,600.0,2.351677103354207,-120.80724161448332
84,2025-06-21T17:39:00+00:00,BNBUSDT,open,sell,9.491117895502793,632.17,6000.0,10,600.0,2.4,
85,2025-06-21T21:24:00+00:00,XRPUSDT,close,sell,2861.093891564541,2.0447,5850.078680082018,10,600.0,2.3400314720328073,-149.92131991798195
86,2025-06-21T21:24:00+00:00,ETHUSDT,close,sell,4.199721978405029,2303.2,9672.799660662462,10,1000.0,3.869119864264985,-327.2003393375371
87,2025-06-21T21:27:00+00:00,ETHUSDT,open,buy,4.301537799763415,2324.75,10000.0,10,1000.0,4.0,
88,2025-06-21T21:27:00+00:00,XRPUSDT,open,buy,2935.4207436399215,2.044,6000.0,10,600.0,2.4,
89,2025-06-21T21:31:00+00:00,SOLUSDT,close,buy,42.80211157083749,130.72,5595.092024539877,10,599.9999999999999,2.238036809815951,404.907975460123
90,2025-06-21T21:31:00+00:00,ETHUSDT,close,sell,4.301537799763415,2254.15,9696.311431336702,10,1000.0,3.878524572534681,-303.68856866329673
91,2025-06-21T21:31:00+00:00,XRPUSDT,close,sell,2935.4207436399215,1.9945,5854.696673189823,10,600.0,2.3418786692759292,-145.3033268101764
92,2025-06-21T21:31:00+00:00,ETHUSDT,open,sell,4.4362620056340525,2254.15,10000.0,10,1000.0,4.0,
93,2025-06-21T21:31:00+00:00,SOLUSDT,open,sell,45.899632802937575,130.72,6000.0,10,600.0,2.4,
94,2025-06-21T21:33:00+00:00,XRPUSDT,open,buy,2968.2398337785694,2.0214,6000.0,10,600.0,2.4,
95,2025-06-21T21:41:00+00:00,SOLUSDT,close,buy,45.899632802937575,133.53,6128.977968176255,10,600.0,2.451591187270502,-128.97796817625468
96,2025-06-21T21:41:00+00:00,SOLUSDT,open,buy,44.93372275893058,133.53,6000.0,10,600.0,2.4,
97,2025-06-21T21:42:00+00:00,ETHUSDT,close,buy,4.4362620056340525,2300.12,10203.934964398997,10,1000.0,4.081573985759599,-203.9349643989965
98,2025-06-21T21:44:00+00:00,ETHUSDT,open,sell,4.352538182641207,2297.51,10000.0,10,1000.0,4.0,
99,2025-06-22T13:19:00+00:00,SOLUSDT,close,sell,44.93372275893058,130.86,5880.026960233656,10,600.0,2.3520107840934625,-119.97303976634409
100,2025-06-22T13:23:00+00:00,SOLUSDT,open,buy,45.910169102456194,130.69,6000.0,10,600.0,2.4,
101,2025-06-22T13:26:00+00:00,XRPUSDT,close,sell,2968.2398337785694,1.9738,5858.71178391214,10,600.0,2.343484713564856,-141.2882160878595
102,2025-06-22T13:27:00+00:00,ETHUSDT,close,buy,4.352538182641207,2190.13,9532.624449947987,10,1000.0,3.813049779979195,467.3755500520133
103,2025-06-22T13:29:00+00:00,SOLUSDT,close,sell,45.910169102456194,127.84,5869.156018058,10,600.0,2.3476624072232,-130.84398194199989
104,2025-06-22T13:31:00+00:00,XRPUSDT,open,buy,3047.6964494336366,1.9687,6000.0,10,600.0,2.4,
105,2025-06-22T13:31:00+00:00,SOLUSDT,open,buy,46.52244708071645,128.97,6000.0,10,600.0,2.4,
106,2025-06-22T13:32:00+00:00,ETHUSDT,open,buy,4.544194564234462,2200.61,10000.0,10,1000.0,4.0,
107,2025-06-22T13:44:00+00:00,BTCUSDT,close,sell,0.09765605926550924,100317.0,9796.56289733809,10,1000.0,3.918625158935236,-203.43710266190857
108,2025-06-22T13:46:00+00:00,BTCUSDT,open,buy,0.09945300845350571,100550.0,10000.0,10,1000.0,4.0,
109,2025-06-22T14:43:00+00:00,XRPUSDT,close,sell,3047.6964494336366,1.9291,5879.311220602429,10,600.0,2.3517244882409716,-120.68877939757158
110,2025-06-22T14:45:00+00:00,XRPUSDT,open,buy,3099.9741668819424,1.9355,6000.0,10,600.0,2.4,
111,2025-06-22T15:57:00+00:00,BNBUSDT,close,buy,9.491117895502793,606.72,5758.451049559455,10,600.0,2.303380419823782,241.54895044054544
112,2025-06-22T15:59:00+00:00,BNBUSDT,open,buy,9.877356161000904,607.45,6000.0,10,600.0,2.4,
113,2025-06-22T20:09:00+00:00,ETHUSDT,close,sell,4.544194564234462,2143.06,9738.481602828306,10,1000.0,3.8953926411313224,-261.5183971716941
114,2025-06-22T20:09:00+00:00,BTCUSDT,close,sell,0.09945300845350571,98458.4,9791.984087518647,10,1000.0,3.9167936350074593,-208.01591248135313
115,2025-06-22T20:14:00+00:00,BTCUSDT,open,buy,0.10160639713876386,98419.0,10000.0,10,1000.0,4.0,
116,2025-06-22T20:21:00+00:00,ETHUSDT,open,buy,4.697062926552028,2128.99,10000.0,10,1000.0,4.0,
117,2025-06-22T22:07:00+00:00,ETHUSDT,close,sell,4.697062926552028,2217.98,10417.991629833867,10,1000.0,4.167196651933547,417.99162983386606
118,2025-06-22T22:10:00+00:00,ETHUSDT,open,sell,4.512839027031905,2215.9,10000.0,10,1000.0,4.0,
119,2025-06-22T22:58:00+00:00,XRPUSDT,close,sell,3099.9741668819424,2.012,6237.148023766468,10,600.0,2.4948592095065876,237.14802376646864
120,2025-06-22T23:05:00+00:00,XRPUSDT,open,sell,2977.3719730051607,2.0152,6000.0,10,600.0,2.4,
121,2025-06-23T05:47:00+00:00,SOLUSDT,close,sell,46.52244708071645,134.19,6242.84717376134,10,600.0,2.497138869504536,242.8471737613398
122,2025-06-23T05:51:00+00:00,SOLUSDT,open,sell,44.706057670814396,134.21,6000.0,10,600.0,2.4,
123,2025-06-23T07:05:00+00:00,ETHUSDT,close,buy,4.512839027031905,2264.36,10218.692179249965,10,1000.0,4.0874768716999865,-218.6921792499663
124,2025-06-23T07:08:00+00:00,ETHUSDT,open,sell,4.414348398032966,2265.34,10000.0,10,1000.0,4.0,
125,2025-06-23T13:58:00+00:00,BTCUSDT,close,sell,0.10160639713876386,102368.1,10401.253822940693,10,1000.0,4.160501529176277,401.25382294069294
126,2025-06-23T14:00:00+00:00,BTCUSDT,open,sell,0.09786718053460926,102179.3,10000.0,10,1000.0,4.0,
127,2025-06-23T14:04:00+00:00,SOLUSDT,close,buy,44.706057670814396,136.96,6122.94165859474,10,600.0,2.449176663437896,-122.9416585947396
128,2025-06-23T14:04:00+00:00,SOLUSDT,open,buy,43.80841121495327,136.96,6000.0,10,600.0,2.4,
129,2025-06-23T15:28:00+00:00,SOLUSDT,close,sell,43.80841121495327,134.07,5873.393691588784,10,600.0,2.3493574766355136,-126.6063084112156
130,2025-06-23T15:31:00+00:00,SOLUSDT,open,buy,44.70938897168406,134.2,6000.0,10,600.0,2.4,
131,2025-06-23T16:28:00+00:00,SOLUSDT,close,sell,44.70938897168406,131.5,5879.284649776453,10,600.0,2.351713859910581,-120.71535022354644
132,2025-06-23T16:31:00+00:00,SOLUSDT,open,buy,45.68643874210005,131.33,6000.0,10,600.0,2.4,
133,2025-06-23T17:30:00+00:00,SOLUSDT,close,sell,45.68643874210005,136.6,6240.767532170867,10,600.0,2.4963070128683467,240.76753217086645
134,2025-06-23T17:35:00+00:00,SOLUSDT,open,sell,43.936731107205624,136.56,6000.0,10,600.0,2.4,
135,2025-06-23T19:36:00+00:00,ETHUSDT,close,buy,4.414348398032966,2319.95,10241.067566016578,10,1000.0,4.096427026406632,-241.06756601657884
136,2025-06-23T19:36:00+00:00,SOLUSDT,close,buy,43.936731107205624,139.46,6127.416520210897,10,600.0,2.450966608084359,-127.41652021089656
137,2025-06-23T19:38:00+00:00,XRPUSDT,close,buy,2977.3719730051607,2.0605,6134.874950377134,10,600.0,2.453949980150854,-134.87495037713413
138,2025-06-23T19:39:00+00:00,ETHUSDT,open,sell,4.322997047393017,2313.21,10000.0,10,1000.0,4.0,
139,2025-06-23T19:39:00+00:00,XRPUSDT,open,sell,2918.2879377431905,2.056,6000.0,10,600.0,2.4,
140,2025-06-23T19:39:00+00:00,SOLUSDT,open,sell,43.091065785693765,139.24,6000.0,10,600.0,2.4,
141,2025-06-23T20:16:00+00:00,BNBUSDT,close,sell,9.877356161000904,631.79,6240.414848958761,10,600.0,2.4961659395835043,240.41484895876118
142,2025-06-23T20:24:00+00:00,ETHUSDT,close,buy,4.322997047393017,2365.76,10227.173494840505,10,1000.0,4.090869397936202,-227.17349484050382
143,2025-06-23T20:27:00+00:00,ETHUSDT,open,sell,4.2295816943704265,2364.3,10000.0,10,1000.0,4.0,
144,2025-06-23T20:28:00+00:00,BNBUSDT,open,sell,9.463423866754992,634.02,6000.0,10,600.0,2.4,
145,2025-06-23T22:03:00+00:00,SOLUSDT,close,buy,43.091065785693765,142.73,6150.387819592071,10,600.0,2.4601551278368285,-150.3878195920704
146,2025-06-23T22:04:00+00:00,BTCUSDT,close,buy,0.09786718053460926,104269.1,10204.522833881227,10,1000.0,4.081809133552491,-204.52283388122672
147,2025-06-23T22:05:00+00:00,XRPUSDT,close,buy,2918.2879377431905,2.1074,6150.0,10,600.0,2.46,-150.0000000000003
148,2025-06-23T22:14:00+00:00,BTCUSDT,open,sell,0.09499382540134892,105270.0,10000.0,10,1000.0,4.0,
149,2025-06-23T22:16:00+00:00,SOLUSDT,open,sell,41.41072537787287,144.89,6000.0,10,600.0,2.4,
150,2025-06-23T22:18:00+00:00,XRPUSDT,open,sell,2812.412112121496,2.1334,6000.0,10,600.0,2.4,
151,2025-06-23T22:22:00+00:00,ETHUSDT,close,buy,4.2295816943704265,2411.86,10201.158905384258,10,1000.0,4.080463562153703,-201.15890538425725
152,2025-06-23T22:27:00+00:00,ETHUSDT,open,sell,4.128597556695966,2422.13,10000.0,10,1000.0,4.0,
153,2025-06-24T05:39:00+00:00,XRPUSDT,close,buy,2812.412112121496,2.1827,6138.65191712759,10,600.0,2.4554607668510364,-138.6519171275901
154,2025-06-24T05:51:00+00:00,XRPUSDT,open,sell,2739.1006619493264,2.1905,6000.0,10,600.0,2.4,
155,2025-06-24T16:53:00+00:00,ETHUSDT,close,buy,4.128597556695966,2472.26,10206.96659551717,10,1000.0,4.082786638206868,-206.96659551716922
156,2025-06-24T16:56:00+00:00,ETHUSDT,open,sell,4.049156763104083,2469.65,9999.999999999998,10,999.9999999999998,3.9999999999999996,
157,2025-06-25T03:36:00+00:00,BNBUSDT,close,buy,9.463423866754992,649.29,6144.506482445348,10,600.0,2.4578025929781395,-144.50648244534855
158,2025-06-25T03:39:00+00:00,BNBUSDT,open,sell,9.243140819250382,649.13,6000.0,10,600.0,2.4,
159,2025-06-25T13:13:00+00:00,BTCUSDT,close,buy,0.09499382540134892,107378.2,10200.265982711124,10,1000.0,4.08010639308445,-200.2659827111235
160,2025-06-25T13:27:00+00:00,BTCUSDT,open,sell,0.09275121434527381,107815.3,10000.0,10,1000.0,4.0,
161,2025-06-25T13:45:00+00:00,SOLUSDT,close,buy,41.41072537787287,147.87,6123.403961626062,10,600.0,2.4493615846504246,-123.40396162606191
162,2025-06-25T13:48:00+00:00,SOLUSDT,open,sell,40.6421459053038,147.63,6000.0,10,600.0,2.4,
163,2025-06-26T13:51:00+00:00,SOLUSDT,close,buy,40.6421459053038,141.55,5752.8957528957535,10,600.0,2.3011583011583014,247.10424710424644
164,2025-06-26T13:54:00+00:00,SOLUSDT,open,buy,42.35792446170137,141.65,6000.0,10,600.0,2.4,
165,2025-06-26T16:18:00+00:00,XRPUSDT,close,buy,2739.1006619493264,2.0964,5742.250627710568,10,600.0,2.296900251084227,257.7493722894318
166,2025-06-26T16:21:00+00:00,XRPUSDT,open,buy,2858.504049547403,2.099,6000.0,10,600.0,2.4,
167,2025-06-26T23:06:00+00:00,SOLUSDT,close,sell,42.35792446170137,138.76,5877.585598305682,10,600.0,2.351034239322273,-122.41440169431759
168,2025-06-26T23:11:00+00:00,SOLUSDT,open,buy,43.24324324324324,138.75,6000.0,10,600.0,2.4,
169,2025-06-27T16:33:00+00:00,SOLUSDT,close,sell,43.24324324324324,144.57,6251.675675675675,10,600.0,2.50067027027027,251.67567567567536
170,2025-06-27T16:36:00+00:00,SOLUSDT,open,sell,41.61464835622139,144.18,6000.0,10,600.0,2.4,
171,2025-06-28T02:02:00+00:00,XRPUSDT,close,sell,2858.504049547403,2.1822,6237.827536922343,10,600.0,2.4951310147689374,237.82753692234314
172,2025-06-28T02:02:00+00:00,XRPUSDT,open,buy,2749.518834204014,2.1822,5999.999999999999,10,599.9999999999999,2.4,
173,2025-06-28T09:49:00+00:00,SOLUSDT,close,buy,41.61464835622139,147.18,6124.843945068664,10,600.0,2.4499375780274657,-124.84394506866417
174,2025-06-28T09:53:00+00:00,SOLUSDT,open,sell,40.75256401548598,147.23,6000.0,10,600.0,2.4,
175,2025-06-28T17:37:00+00:00,SOLUSDT,close,buy,40.75256401548598,150.34,6126.740474088162,10,600.0,2.450696189635265,-126.74047408816196
176,2025-06-28T17:40:00+00:00,SOLUSDT,open,sell,39.92015968063872,150.3,6000.0,10,600.0,2.4,
177,2025-06-29T22:19:00+00:00,SOLUSDT,close,buy,39.92015968063872,153.36,6122.1556886227545,10,600.0,2.448862275449102,-122.15568862275457
178,2025-06-29T22:26:00+00:00,SOLUSDT,open,sell,38.97622450305314,153.94,6000.0,10,600.0,2.4,
179,2025-06-30T00:40:00+00:00,ETHUSDT,close,buy,4.049156763104083,2520.15,10204.482416536755,10,999.9999999999998,4.081792966614702,-204.4824165367562
180,2025-06-30T00:43:00+00:00,ETHUSDT,open,sell,3.971421649807982,2517.99,10000.0,10,1000.0,4.0,
181,2025-06-30T15:42:00+00:00,SOLUSDT,close,buy,38.97622450305314,157.22,6127.842016370015,10,600.0,2.451136806548006,-127.84201637001433
182,2025-06-30T15:44:00+00:00,SOLUSDT,open,sell,38.248231019315355,156.87,6000.0,10,600.0,2.4,
183,2025-06-30T19:22:00+00:00,XRPUSDT,close,sell,2749.518834204014,2.2711,6244.432224360737,10,599.9999999999999,2.4977728897442946,244.43222436073742
184,2025-06-30T19:22:00+00:00,XRPUSDT,open,buy,2641.891594381577,2.2711,5999.999999999999,10,599.9999999999999,2.4,
185,2025-07-01T01:52:00+00:00,XRPUSDT,close,sell,2641.891594381577,2.2291,5889.040553035972,10,599.9999999999999,2.355616221214389,-110.95944696402691
186,2025-07-01T01:55:00+00:00,XRPUSDT,open,buy,2689.376961004034,2.231,5999.999999999999,10,599.9999999999999,2.4,
187,2025-07-01T07:17:00+00:00,SOLUSDT,close,buy,38.248231019315355,150.56,5758.65366226812,10,600.0,2.303461464907248,241.34633773187997
188,2025-07-01T07:24:00+00:00,SOLUSDT,open,buy,40.17677782241864,149.34,6000.0,10,600.0,2.4,
189,2025-07-01T13:11:00+00:00,XRPUSDT,close,sell,2689.376961004034,2.1872,5882.205289108023,10,599.9999999999999,2.3528821156432094,-117.79471089197685
190,2025-07-01T13:15:00+00:00,XRPUSDT,open,buy,2743.358785606511,2.1871,6000.0,10,600.0,2.4,
191,2025-07-01T14:42:00+00:00,ETHUSDT,close,buy,3.971421649807982,2413.8,9586.217578306507,10,1000.0,3.834487031322603,413.78242169349204
192,2025-07-01T14:44:00+00:00,ETHUSDT,open,buy,4.1393298424984994,2415.85,10000.0,10,1000.0,4.0,
193,2025-07-01T18:53:00+00:00,SOLUSDT,close,sell,40.17677782241864,146.27,5876.657292085175,10,600.0,2.3506629168340702,-123.34270791482496
194,2025-07-01T18:55:00+00:00,SOLUSDT,open,buy,41.00041000410004,146.34,6000.0,10,600.0,2.4,
195,2025-07-02T15:35:00+00:00,BNBUSDT,close,buy,9.243140819250382,662.12,6120.068399242063,10,600.0,2.4480273596968254,-120.06839924206254
196,2025-07-02T15:38:00+00:00,BNBUSDT,open,sell,9.069609251001436,661.55,6000.0,10,600.0,2.4,
197,2025-07-02T16:05:00+00:00,ETHUSDT,close,sell,4.1393298424984994,2514.27,10407.392843098702,10,1000.0,4.162957137239481,407.3928430987026
198,2025-07-02T16:08:00+00:00,SOLUSDT,close,sell,41.00041000410004,152.47,6251.332513325133,10,600.0,2.500533005330053,251.33251332513305
199,2025-07-02T16:11:00+00:00,SOLUSDT,open,sell,39.364912741110096,152.42,6000.0,10,600.0,2.4,
200,2025-07-02T16:12:00+00:00,ETHUSDT,open,sell,3.950851408478527,2531.1,10000.0,10,1000.0,4.0,
201,2025-07-02T16:41:00+00:00,XRPUSDT,close,sell,2743.358785606511,2.2773,6247.450962461708,10,600.0,2.4989803849846832,247.45096246170684
