timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,pnl
2025-07-13T17:45:00+00:00,BTCUSDT,open,sell,0.08424628221156599,118699.6,10000.0,10,1000.0,4.0,
2025-07-13T17:45:00+00:00,BNBUSDT,open,sell,8.686084892003011,690.76,6000.0,10,600.0,2.4,
2025-07-13T17:55:00+00:00,ETHUSDT,open,sell,3.3437435214969273,2990.66,10000.0,10,1000.0,4.0,
2025-07-13T18:05:00+00:00,SOLUSDT,open,sell,36.95036334523956,162.38,5999.999999999999,10,599.9999999999999,2.4,
2025-07-13T18:50:00+00:00,XRPUSDT,open,sell,2091.6126333403054,2.8686,6000.0,10,600.0,2.4,
2025-07-14T03:20:00+00:00,SOLUSDT,close,buy,36.95036334523956,166.07,6136.346840743933,10,599.9999999999999,2.4545387362975735,-136.34684074393388
2025-07-14T03:40:00+00:00,BTCUSDT,close,buy,0.08424628221156599,121149.9,10206.428665302998,10,1000.0,4.082571466121199,-206.42866530299918
2025-07-14T03:40:00+00:00,XRPUSDT,close,buy,2091.6126333403054,2.9435,6156.661786237189,10,600.0,2.4626647144948755,-156.6617862371888
2025-07-14T03:50:00+00:00,XRPUSDT,open,sell,2048.8304592794943,2.9285,5999.999999999999,10,599.9999999999999,2.4,
2025-07-14T03:50:00+00:00,SOLUSDT,open,sell,35.90879166916033,167.09,6000.0,10,600.0,2.4,
2025-07-14T03:55:00+00:00,BTCUSDT,open,sell,0.08282725878217426,120733.2,10000.0,10,1000.0,4.0,
2025-07-14T04:30:00+00:00,ETHUSDT,close,buy,3.3437435214969273,3051.02,10201.828358957555,10,1000.0,4.080731343583023,-201.82835895755497
2025-07-14T04:40:00+00:00,ETHUSDT,open,sell,3.278409053654442,3050.26,10000.0,10,1000.0,4.0,
2025-07-14T07:15:00+00:00,BNBUSDT,close,buy,8.686084892003011,705.34,6126.643117725404,10,600.0,2.4506572470901617,-126.64311772540425
2025-07-14T08:20:00+00:00,BNBUSDT,open,sell,8.517041179894104,704.47,6000.0,10,600.0,2.4,
2025-07-14T09:35:00+00:00,XRPUSDT,close,buy,2048.8304592794943,3.0019,6150.384155711114,10,599.9999999999999,2.4601536622844455,-150.3841557111147
